email,action,dt
ya.ru,CREATE,2024-08-19 19:37:00
mail.ru,UPDATE,2024-08-19 15:28:17
gmail.com,DELETE,2024-08-19 04:05:39
ya.ru,UPDATE,2024-08-19 02:18:20
gmail.com,READ,2024-08-19 06:54:32
gmail.com,UPDATE,2024-08-19 09:48:50
mail.ru,READ,2024-08-19 08:20:20
ya.ru,UPDATE,2024-08-19 16:25:50
gmail.com,UPDATE,2024-08-19 23:22:13
mail.ru,READ,2024-08-19 15:45:46
mail.ru,UPDATE,2024-08-19 13:44:08
ya.ru,READ,2024-08-19 05:56:37
mail.ru,CREATE,2024-08-19 00:56:49
mail.ru,DELETE,2024-08-19 06:01:29
gmail.com,UPDATE,2024-08-19 10:19:18
mail.ru,CREATE,2024-08-19 06:54:00
ya.ru,DELETE,2024-08-19 15:51:26
ya.ru,CREATE,2024-08-19 23:58:38
mail.ru,READ,2024-08-19 12:11:34
ya.ru,READ,2024-08-19 04:46:17
mail.ru,DELETE,2024-08-19 16:01:29
mail.ru,DELETE,2024-08-19 05:34:31
gmail.com,DELETE,2024-08-19 17:30:21
gmail.com,DELETE,2024-08-19 02:05:05
mail.ru,DELETE,2024-08-19 06:50:35
ya.ru,CREATE,2024-08-19 18:05:07
gmail.com,UPDATE,2024-08-19 02:36:38
ya.ru,DELETE,2024-08-19 23:36:33
gmail.com,UPDATE,2024-08-19 17:38:31
gmail.com,READ,2024-08-19 05:58:30
gmail.com,READ,2024-08-19 01:28:41
ya.ru,DELETE,2024-08-19 07:20:41
gmail.com,UPDATE,2024-08-19 10:59:02
ya.ru,CREATE,2024-08-19 02:34:20
mail.ru,UPDATE,2024-08-19 16:22:04
ya.ru,DELETE,2024-08-19 09:42:17
ya.ru,CREATE,2024-08-19 19:50:53
ya.ru,UPDATE,2024-08-19 16:30:34
gmail.com,UPDATE,2024-08-19 04:15:28
mail.ru,READ,2024-08-19 03:40:09
gmail.com,READ,2024-08-19 19:49:56
ya.ru,UPDATE,2024-08-19 07:26:59
ya.ru,DELETE,2024-08-19 14:32:47
mail.ru,CREATE,2024-08-19 06:04:11
mail.ru,CREATE,2024-08-19 11:27:31
mail.ru,CREATE,2024-08-19 23:07:49
gmail.com,READ,2024-08-19 20:04:27
ya.ru,DELETE,2024-08-19 07:08:32
mail.ru,UPDATE,2024-08-19 11:57:21
mail.ru,READ,2024-08-19 02:53:31
mail.ru,UPDATE,2024-08-19 07:04:29
mail.ru,READ,2024-08-19 06:08:26
ya.ru,UPDATE,2024-08-19 05:18:36
gmail.com,DELETE,2024-08-19 19:43:02
gmail.com,READ,2024-08-19 23:02:45
mail.ru,UPDATE,2024-08-19 15:53:01
ya.ru,CREATE,2024-08-19 12:42:27
ya.ru,CREATE,2024-08-19 03:03:49
ya.ru,UPDATE,2024-08-19 14:40:18
