email,action,dt
gmail.com,UPDATE,2024-05-02 22:51:08
ya.ru,DELETE,2024-05-02 01:55:40
mail.ru,READ,2024-05-02 19:40:42
mail.ru,DELETE,2024-05-02 14:53:12
gmail.com,CREATE,2024-05-02 15:55:49
gmail.com,CREATE,2024-05-02 19:31:19
mail.ru,DELETE,2024-05-02 08:01:24
mail.ru,CREATE,2024-05-02 03:17:03
mail.ru,DELETE,2024-05-02 19:44:34
gmail.com,CREATE,2024-05-02 00:36:12
gmail.com,UPDATE,2024-05-02 00:39:15
ya.ru,DELETE,2024-05-02 03:56:34
ya.ru,READ,2024-05-02 19:30:16
gmail.com,DELETE,2024-05-02 14:58:49
mail.ru,READ,2024-05-02 11:55:09
gmail.com,CREATE,2024-05-02 04:26:57
ya.ru,READ,2024-05-02 14:23:26
mail.ru,READ,2024-05-02 00:42:30
ya.ru,UPDATE,2024-05-02 18:23:47
mail.ru,UPDATE,2024-05-02 09:43:49
mail.ru,UPDATE,2024-05-02 22:59:39
ya.ru,UPDATE,2024-05-02 10:03:41
ya.ru,CREATE,2024-05-02 07:26:44
mail.ru,READ,2024-05-02 01:54:05
gmail.com,READ,2024-05-02 17:53:09
gmail.com,DELETE,2024-05-02 07:18:34
mail.ru,READ,2024-05-02 14:22:01
ya.ru,READ,2024-05-02 11:02:00
mail.ru,DELETE,2024-05-02 07:54:37
mail.ru,CREATE,2024-05-02 18:58:03
mail.ru,UPDATE,2024-05-02 19:29:37
ya.ru,DELETE,2024-05-02 07:27:06
mail.ru,READ,2024-05-02 07:08:11
gmail.com,READ,2024-05-02 19:51:39
mail.ru,READ,2024-05-02 03:04:29
gmail.com,CREATE,2024-05-02 09:09:02
gmail.com,UPDATE,2024-05-02 03:16:52
ya.ru,CREATE,2024-05-02 10:57:58
gmail.com,READ,2024-05-02 05:42:38
gmail.com,CREATE,2024-05-02 18:49:00
ya.ru,DELETE,2024-05-02 17:10:26
mail.ru,READ,2024-05-02 12:32:03
gmail.com,CREATE,2024-05-02 09:12:09
gmail.com,DELETE,2024-05-02 08:06:42
gmail.com,CREATE,2024-05-02 20:27:39
mail.ru,CREATE,2024-05-02 11:08:36
gmail.com,CREATE,2024-05-02 01:48:18
ya.ru,DELETE,2024-05-02 04:21:47
mail.ru,CREATE,2024-05-02 19:01:39
ya.ru,CREATE,2024-05-02 04:37:15
gmail.com,CREATE,2024-05-02 20:59:58
ya.ru,CREATE,2024-05-02 07:19:18
mail.ru,UPDATE,2024-05-02 09:42:49
mail.ru,CREATE,2024-05-02 17:32:43
mail.ru,CREATE,2024-05-02 09:40:51
gmail.com,CREATE,2024-05-02 06:21:56
ya.ru,CREATE,2024-05-02 21:10:16
ya.ru,DELETE,2024-05-02 07:43:11
mail.ru,UPDATE,2024-05-02 16:16:58
ya.ru,READ,2024-05-02 08:28:11
gmail.com,DELETE,2024-05-02 06:01:43
ya.ru,UPDATE,2024-05-02 17:15:42
mail.ru,DELETE,2024-05-02 03:41:32
ya.ru,CREATE,2024-05-02 07:36:50
gmail.com,READ,2024-05-02 19:47:01
mail.ru,UPDATE,2024-05-02 08:44:22
ya.ru,UPDATE,2024-05-02 03:11:41
ya.ru,DELETE,2024-05-02 13:07:36
ya.ru,DELETE,2024-05-02 23:39:22
ya.ru,UPDATE,2024-05-02 16:26:04
ya.ru,UPDATE,2024-05-02 06:57:04
ya.ru,DELETE,2024-05-02 01:32:53
ya.ru,CREATE,2024-05-02 22:37:19
ya.ru,CREATE,2024-05-02 07:22:42
mail.ru,UPDATE,2024-05-02 00:30:58
mail.ru,DELETE,2024-05-02 04:01:20
ya.ru,READ,2024-05-02 23:52:07
gmail.com,CREATE,2024-05-02 10:08:59
gmail.com,DELETE,2024-05-02 17:19:12
ya.ru,READ,2024-05-02 10:15:55
gmail.com,DELETE,2024-05-02 17:49:26
ya.ru,READ,2024-05-02 22:50:29
ya.ru,DELETE,2024-05-02 07:49:22
ya.ru,DELETE,2024-05-02 03:15:21
mail.ru,CREATE,2024-05-02 06:01:44
mail.ru,CREATE,2024-05-02 11:12:40
gmail.com,CREATE,2024-05-02 23:38:43
mail.ru,CREATE,2024-05-02 07:24:02
gmail.com,READ,2024-05-02 00:51:04
gmail.com,UPDATE,2024-05-02 23:12:14
ya.ru,CREATE,2024-05-02 06:42:50
gmail.com,CREATE,2024-05-02 12:35:46
gmail.com,READ,2024-05-02 07:34:45
mail.ru,DELETE,2024-05-02 06:49:42
mail.ru,UPDATE,2024-05-02 07:05:40
mail.ru,READ,2024-05-02 12:53:16
gmail.com,UPDATE,2024-05-02 08:00:51
gmail.com,READ,2024-05-02 15:17:19
mail.ru,CREATE,2024-05-02 21:07:33
mail.ru,READ,2024-05-02 10:43:34
mail.ru,CREATE,2024-05-02 17:08:38
gmail.com,DELETE,2024-05-02 02:24:09
ya.ru,READ,2024-05-02 04:32:46
gmail.com,CREATE,2024-05-02 09:01:06
ya.ru,READ,2024-05-02 02:20:42
mail.ru,UPDATE,2024-05-02 03:12:44
gmail.com,READ,2024-05-02 19:20:33
gmail.com,CREATE,2024-05-02 13:52:22
gmail.com,UPDATE,2024-05-02 09:55:11
mail.ru,CREATE,2024-05-02 04:55:56
gmail.com,UPDATE,2024-05-02 14:02:16
gmail.com,CREATE,2024-05-02 22:52:17
ya.ru,DELETE,2024-05-02 19:57:20
gmail.com,DELETE,2024-05-02 16:07:10
ya.ru,CREATE,2024-05-02 00:44:37
ya.ru,READ,2024-05-02 19:12:56
gmail.com,DELETE,2024-05-02 21:03:46
gmail.com,DELETE,2024-05-02 03:24:08
ya.ru,READ,2024-05-02 13:07:18
ya.ru,READ,2024-05-02 00:18:55
ya.ru,READ,2024-05-02 23:03:23
mail.ru,CREATE,2024-05-02 21:36:43
gmail.com,UPDATE,2024-05-02 11:57:55
mail.ru,READ,2024-05-02 08:42:55
mail.ru,DELETE,2024-05-02 22:21:12
ya.ru,CREATE,2024-05-02 13:58:58
gmail.com,UPDATE,2024-05-02 18:12:23
mail.ru,READ,2024-05-02 12:29:27
ya.ru,READ,2024-05-02 21:12:05
ya.ru,UPDATE,2024-05-02 22:59:15
mail.ru,UPDATE,2024-05-02 23:06:21
ya.ru,READ,2024-05-02 06:48:31
gmail.com,CREATE,2024-05-02 22:33:25
mail.ru,DELETE,2024-05-02 02:41:36
ya.ru,READ,2024-05-02 23:41:35
gmail.com,CREATE,2024-05-02 12:15:49
ya.ru,CREATE,2024-05-02 15:29:18
ya.ru,DELETE,2024-05-02 17:21:19
mail.ru,CREATE,2024-05-02 01:42:44
ya.ru,CREATE,2024-05-02 02:10:03
mail.ru,UPDATE,2024-05-02 18:58:51
ya.ru,READ,2024-05-02 19:45:26
ya.ru,DELETE,2024-05-02 03:30:43
mail.ru,READ,2024-05-02 08:41:22
ya.ru,READ,2024-05-02 18:35:58
mail.ru,READ,2024-05-02 23:24:04
mail.ru,CREATE,2024-05-02 06:04:11
mail.ru,CREATE,2024-05-02 11:00:32
mail.ru,READ,2024-05-02 20:07:12
gmail.com,UPDATE,2024-05-02 02:25:34
ya.ru,CREATE,2024-05-02 20:05:05
ya.ru,READ,2024-05-02 05:48:23
mail.ru,READ,2024-05-02 02:20:59
ya.ru,UPDATE,2024-05-02 19:59:00
ya.ru,UPDATE,2024-05-02 01:46:04
mail.ru,UPDATE,2024-05-02 04:57:36
ya.ru,DELETE,2024-05-02 16:32:30
gmail.com,UPDATE,2024-05-02 07:09:02
ya.ru,DELETE,2024-05-02 11:18:25
gmail.com,UPDATE,2024-05-02 08:15:13
mail.ru,READ,2024-05-02 00:27:49
ya.ru,READ,2024-05-02 12:33:52
mail.ru,UPDATE,2024-05-02 12:32:11
ya.ru,UPDATE,2024-05-02 08:15:00
mail.ru,CREATE,2024-05-02 01:38:35
ya.ru,CREATE,2024-05-02 14:19:16
ya.ru,UPDATE,2024-05-02 14:21:12
ya.ru,DELETE,2024-05-02 23:40:30
mail.ru,READ,2024-05-02 02:18:12
ya.ru,READ,2024-05-02 00:50:40
ya.ru,READ,2024-05-02 05:06:21
gmail.com,DELETE,2024-05-02 08:02:30
gmail.com,DELETE,2024-05-02 06:27:34
mail.ru,CREATE,2024-05-02 11:28:58
gmail.com,DELETE,2024-05-02 23:21:50
mail.ru,READ,2024-05-02 16:02:58
gmail.com,READ,2024-05-02 20:27:15
mail.ru,READ,2024-05-02 18:22:27
mail.ru,CREATE,2024-05-02 21:59:17
mail.ru,UPDATE,2024-05-02 18:10:40
ya.ru,UPDATE,2024-05-02 05:03:18
mail.ru,DELETE,2024-05-02 09:03:24
mail.ru,DELETE,2024-05-02 01:04:27
mail.ru,DELETE,2024-05-02 12:17:51
ya.ru,UPDATE,2024-05-02 01:40:15
ya.ru,CREATE,2024-05-02 21:25:31
ya.ru,READ,2024-05-02 04:39:58
gmail.com,CREATE,2024-05-02 09:09:30
mail.ru,UPDATE,2024-05-02 08:22:35
