email,action,dt
gmail.com,UPDATE,2024-09-04 03:02:32
gmail.com,READ,2024-09-04 12:58:19
ya.ru,CREATE,2024-09-04 17:12:57
mail.ru,READ,2024-09-04 03:39:04
ya.ru,UPDATE,2024-09-04 02:50:40
mail.ru,READ,2024-09-04 03:31:00
mail.ru,DELETE,2024-09-04 07:47:20
gmail.com,CREATE,2024-09-04 16:59:37
mail.ru,DELETE,2024-09-04 04:27:12
mail.ru,DELETE,2024-09-04 16:11:58
gmail.com,UPDATE,2024-09-04 20:17:41
ya.ru,READ,2024-09-04 13:27:02
gmail.com,UPDATE,2024-09-04 10:12:20
ya.ru,DELETE,2024-09-04 09:22:14
ya.ru,UPDATE,2024-09-04 03:03:01
gmail.com,READ,2024-09-04 22:27:00
ya.ru,DELETE,2024-09-04 18:15:06
ya.ru,UPDATE,2024-09-04 19:24:17
mail.ru,READ,2024-09-04 17:40:06
mail.ru,READ,2024-09-04 14:58:25
mail.ru,READ,2024-09-04 13:26:03
mail.ru,CREATE,2024-09-04 06:04:28
ya.ru,UPDATE,2024-09-04 21:33:02
mail.ru,UPDATE,2024-09-04 16:32:37
mail.ru,DELETE,2024-09-04 09:50:15
gmail.com,CREATE,2024-09-04 05:18:07
gmail.com,DELETE,2024-09-04 15:43:22
ya.ru,DELETE,2024-09-04 19:40:09
mail.ru,READ,2024-09-04 14:20:18
gmail.com,READ,2024-09-04 03:55:22
mail.ru,READ,2024-09-04 21:15:32
mail.ru,UPDATE,2024-09-04 04:37:05
gmail.com,DELETE,2024-09-04 21:44:38
ya.ru,DELETE,2024-09-04 03:39:35
gmail.com,READ,2024-09-04 11:24:22
mail.ru,READ,2024-09-04 04:01:15
mail.ru,CREATE,2024-09-04 05:13:30
ya.ru,READ,2024-09-04 18:10:36
gmail.com,DELETE,2024-09-04 12:43:01
gmail.com,DELETE,2024-09-04 12:38:35
gmail.com,DELETE,2024-09-04 07:42:47
ya.ru,DELETE,2024-09-04 21:44:46
ya.ru,UPDATE,2024-09-04 14:09:55
gmail.com,UPDATE,2024-09-04 18:15:56
ya.ru,READ,2024-09-04 22:51:06
mail.ru,UPDATE,2024-09-04 04:37:29
gmail.com,UPDATE,2024-09-04 01:27:24
gmail.com,READ,2024-09-04 17:03:18
ya.ru,CREATE,2024-09-04 15:21:16
gmail.com,DELETE,2024-09-04 06:00:34
ya.ru,READ,2024-09-04 01:10:11
mail.ru,CREATE,2024-09-04 18:53:17
gmail.com,CREATE,2024-09-04 02:16:55
gmail.com,UPDATE,2024-09-04 04:37:46
gmail.com,DELETE,2024-09-04 18:05:39
gmail.com,DELETE,2024-09-04 21:50:01
mail.ru,UPDATE,2024-09-04 04:58:54
mail.ru,CREATE,2024-09-04 22:34:19
gmail.com,READ,2024-09-04 11:11:58
ya.ru,READ,2024-09-04 11:38:02
ya.ru,CREATE,2024-09-04 00:17:23
mail.ru,READ,2024-09-04 23:08:42
ya.ru,CREATE,2024-09-04 01:54:25
ya.ru,CREATE,2024-09-04 06:56:54
ya.ru,READ,2024-09-04 19:22:15
