email,action,dt
gmail.com,READ,2024-05-28 09:52:20
gmail.com,DELETE,2024-05-28 14:15:54
gmail.com,UPDATE,2024-05-28 20:43:43
mail.ru,CREATE,2024-05-28 14:31:00
ya.ru,DELETE,2024-05-28 20:33:04
gmail.com,CREATE,2024-05-28 10:23:46
mail.ru,CREATE,2024-05-28 02:55:30
mail.ru,READ,2024-05-28 02:50:47
ya.ru,DELETE,2024-05-28 03:50:11
ya.ru,READ,2024-05-28 23:00:14
mail.ru,DELETE,2024-05-28 22:44:04
ya.ru,CREATE,2024-05-28 16:28:46
gmail.com,CREATE,2024-05-28 02:33:28
gmail.com,READ,2024-05-28 09:30:08
mail.ru,DELETE,2024-05-28 16:07:55
mail.ru,READ,2024-05-28 13:36:18
gmail.com,UPDATE,2024-05-28 10:27:51
mail.ru,CREATE,2024-05-28 01:29:53
gmail.com,CREATE,2024-05-28 18:04:55
gmail.com,DELETE,2024-05-28 18:06:43
ya.ru,READ,2024-05-28 00:05:57
mail.ru,READ,2024-05-28 02:28:50
gmail.com,UPDATE,2024-05-28 07:55:32
ya.ru,CREATE,2024-05-28 15:47:14
mail.ru,READ,2024-05-28 11:26:53
mail.ru,CREATE,2024-05-28 18:33:52
mail.ru,CREATE,2024-05-28 15:45:19
mail.ru,CREATE,2024-05-28 04:54:36
mail.ru,UPDATE,2024-05-28 18:53:58
gmail.com,READ,2024-05-28 15:05:05
mail.ru,READ,2024-05-28 07:53:49
ya.ru,CREATE,2024-05-28 21:46:02
gmail.com,DELETE,2024-05-28 17:50:45
mail.ru,DELETE,2024-05-28 10:08:19
mail.ru,DELETE,2024-05-28 23:44:30
ya.ru,CREATE,2024-05-28 16:02:34
ya.ru,UPDATE,2024-05-28 18:41:52
ya.ru,UPDATE,2024-05-28 16:10:31
mail.ru,DELETE,2024-05-28 20:09:31
gmail.com,READ,2024-05-28 06:21:19
gmail.com,UPDATE,2024-05-28 07:49:00
gmail.com,CREATE,2024-05-28 11:42:25
ya.ru,READ,2024-05-28 10:15:10
mail.ru,DELETE,2024-05-28 23:00:41
gmail.com,UPDATE,2024-05-28 04:16:53
ya.ru,CREATE,2024-05-28 18:18:44
gmail.com,DELETE,2024-05-28 22:06:51
ya.ru,CREATE,2024-05-28 19:59:13
mail.ru,UPDATE,2024-05-28 10:23:08
gmail.com,CREATE,2024-05-28 20:17:26
gmail.com,READ,2024-05-28 11:51:52
ya.ru,READ,2024-05-28 03:34:57
mail.ru,DELETE,2024-05-28 02:47:11
gmail.com,DELETE,2024-05-28 19:06:32
ya.ru,UPDATE,2024-05-28 01:15:23
mail.ru,DELETE,2024-05-28 23:50:58
mail.ru,UPDATE,2024-05-28 07:20:44
gmail.com,DELETE,2024-05-28 10:15:45
mail.ru,UPDATE,2024-05-28 19:53:28
ya.ru,UPDATE,2024-05-28 04:04:53
ya.ru,READ,2024-05-28 10:07:43
gmail.com,UPDATE,2024-05-28 09:47:12
mail.ru,READ,2024-05-28 11:03:54
mail.ru,UPDATE,2024-05-28 06:33:39
ya.ru,DELETE,2024-05-28 03:23:20
gmail.com,READ,2024-05-28 22:51:55
gmail.com,UPDATE,2024-05-28 22:52:00
gmail.com,CREATE,2024-05-28 03:57:04
gmail.com,CREATE,2024-05-28 22:37:02
gmail.com,CREATE,2024-05-28 00:52:17
gmail.com,DELETE,2024-05-28 11:42:13
mail.ru,CREATE,2024-05-28 22:00:31
