email,action,dt
ya.ru,DELETE,2024-09-03 11:28:36
mail.ru,DELETE,2024-09-03 20:07:51
mail.ru,READ,2024-09-03 17:15:43
mail.ru,CREATE,2024-09-03 12:34:39
gmail.com,CREATE,2024-09-03 02:44:56
mail.ru,READ,2024-09-03 14:23:13
gmail.com,UPDATE,2024-09-03 15:31:34
gmail.com,CREATE,2024-09-03 14:26:41
gmail.com,DELETE,2024-09-03 01:29:46
gmail.com,DELETE,2024-09-03 04:03:58
ya.ru,CREATE,2024-09-03 06:13:03
ya.ru,CREATE,2024-09-03 10:27:36
gmail.com,READ,2024-09-03 12:11:30
mail.ru,CREATE,2024-09-03 09:48:16
ya.ru,UPDATE,2024-09-03 17:22:20
mail.ru,UPDATE,2024-09-03 21:54:35
gmail.com,UPDATE,2024-09-03 23:49:33
ya.ru,READ,2024-09-03 15:55:34
gmail.com,DELETE,2024-09-03 00:30:06
gmail.com,UPDATE,2024-09-03 03:03:52
gmail.com,CREATE,2024-09-03 14:41:53
ya.ru,CREATE,2024-09-03 14:29:58
mail.ru,UPDATE,2024-09-03 16:17:14
gmail.com,CREATE,2024-09-03 10:25:53
ya.ru,DELETE,2024-09-03 06:45:00
gmail.com,UPDATE,2024-09-03 22:04:56
mail.ru,CREATE,2024-09-03 06:46:14
gmail.com,CREATE,2024-09-03 01:38:19
gmail.com,CREATE,2024-09-03 22:43:35
mail.ru,READ,2024-09-03 06:28:58
ya.ru,READ,2024-09-03 18:31:52
gmail.com,DELETE,2024-09-03 14:40:59
mail.ru,READ,2024-09-03 03:02:22
ya.ru,READ,2024-09-03 21:58:19
mail.ru,UPDATE,2024-09-03 06:29:11
ya.ru,CREATE,2024-09-03 07:04:04
gmail.com,CREATE,2024-09-03 13:54:25
mail.ru,DELETE,2024-09-03 22:00:31
mail.ru,DELETE,2024-09-03 10:55:37
mail.ru,DELETE,2024-09-03 19:12:34
ya.ru,CREATE,2024-09-03 02:14:29
gmail.com,DELETE,2024-09-03 07:37:13
ya.ru,DELETE,2024-09-03 10:11:40
gmail.com,CREATE,2024-09-03 21:27:30
ya.ru,READ,2024-09-03 11:55:28
