email,action,dt
mail.ru,DELETE,2024-06-04 14:50:31
gmail.com,DELETE,2024-06-04 07:49:21
gmail.com,DELETE,2024-06-04 18:23:07
gmail.com,CREATE,2024-06-04 13:25:07
mail.ru,CREATE,2024-06-04 02:03:21
gmail.com,READ,2024-06-04 10:35:17
gmail.com,READ,2024-06-04 19:51:10
mail.ru,DELETE,2024-06-04 14:21:53
mail.ru,READ,2024-06-04 23:41:17
ya.ru,CREATE,2024-06-04 17:04:57
gmail.com,DELETE,2024-06-04 07:35:28
mail.ru,READ,2024-06-04 22:10:30
mail.ru,CREATE,2024-06-04 07:07:01
mail.ru,CREATE,2024-06-04 16:18:31
mail.ru,UPDATE,2024-06-04 22:49:28
ya.ru,UPDATE,2024-06-04 13:55:36
gmail.com,CREATE,2024-06-04 06:03:44
mail.ru,READ,2024-06-04 14:42:59
gmail.com,UPDATE,2024-06-04 05:26:42
ya.ru,DELETE,2024-06-04 12:16:15
ya.ru,UPDATE,2024-06-04 05:06:31
gmail.com,DELETE,2024-06-04 03:50:36
gmail.com,UPDATE,2024-06-04 23:07:39
gmail.com,DELETE,2024-06-04 14:03:36
ya.ru,READ,2024-06-04 20:40:10
gmail.com,UPDATE,2024-06-04 08:03:24
gmail.com,CREATE,2024-06-04 08:19:45
gmail.com,CREATE,2024-06-04 00:29:58
ya.ru,CREATE,2024-06-04 19:46:32
gmail.com,READ,2024-06-04 08:08:09
gmail.com,UPDATE,2024-06-04 22:06:48
mail.ru,DELETE,2024-06-04 18:28:21
gmail.com,READ,2024-06-04 18:14:20
ya.ru,CREATE,2024-06-04 09:32:39
ya.ru,UPDATE,2024-06-04 05:06:25
gmail.com,UPDATE,2024-06-04 06:47:31
gmail.com,UPDATE,2024-06-04 07:57:13
ya.ru,UPDATE,2024-06-04 00:49:38
ya.ru,READ,2024-06-04 14:26:00
mail.ru,READ,2024-06-04 01:49:29
ya.ru,CREATE,2024-06-04 21:59:56
gmail.com,DELETE,2024-06-04 21:59:15
ya.ru,READ,2024-06-04 22:12:13
gmail.com,READ,2024-06-04 08:46:17
mail.ru,CREATE,2024-06-04 13:27:33
gmail.com,DELETE,2024-06-04 07:18:48
gmail.com,DELETE,2024-06-04 08:58:02
gmail.com,UPDATE,2024-06-04 16:48:31
gmail.com,DELETE,2024-06-04 17:16:14
gmail.com,READ,2024-06-04 13:02:02
mail.ru,CREATE,2024-06-04 03:21:43
mail.ru,DELETE,2024-06-04 07:10:48
ya.ru,READ,2024-06-04 00:24:36
ya.ru,UPDATE,2024-06-04 08:07:39
mail.ru,UPDATE,2024-06-04 21:22:52
mail.ru,READ,2024-06-04 01:07:14
ya.ru,CREATE,2024-06-04 21:49:16
mail.ru,READ,2024-06-04 18:34:26
mail.ru,DELETE,2024-06-04 22:43:07
gmail.com,CREATE,2024-06-04 17:45:24
gmail.com,READ,2024-06-04 21:56:55
ya.ru,CREATE,2024-06-04 08:22:50
gmail.com,READ,2024-06-04 14:10:11
gmail.com,DELETE,2024-06-04 14:12:56
mail.ru,READ,2024-06-04 15:37:32
mail.ru,CREATE,2024-06-04 07:01:16
mail.ru,UPDATE,2024-06-04 11:48:27
ya.ru,UPDATE,2024-06-04 00:19:23
