email,action,dt
ya.ru,READ,2024-11-25 10:24:39
gmail.com,READ,2024-11-25 07:02:57
gmail.com,READ,2024-11-25 15:35:35
gmail.com,DELETE,2024-11-25 21:08:16
gmail.com,CREATE,2024-11-25 04:25:23
gmail.com,UPDATE,2024-11-25 00:57:40
ya.ru,CREATE,2024-11-25 02:23:17
gmail.com,READ,2024-11-25 16:51:03
ya.ru,UPDATE,2024-11-25 14:34:23
gmail.com,DELETE,2024-11-25 18:45:19
mail.ru,READ,2024-11-25 09:07:39
ya.ru,CREATE,2024-11-25 06:32:13
gmail.com,CREATE,2024-11-25 12:10:05
mail.ru,DELETE,2024-11-25 20:14:48
mail.ru,READ,2024-11-25 12:47:44
mail.ru,CREATE,2024-11-25 21:42:17
gmail.com,UPDATE,2024-11-25 05:21:07
ya.ru,CREATE,2024-11-25 02:24:15
ya.ru,READ,2024-11-25 03:21:25
ya.ru,UPDATE,2024-11-25 11:47:54
ya.ru,DELETE,2024-11-25 18:32:45
ya.ru,READ,2024-11-25 00:50:57
gmail.com,CREATE,2024-11-25 08:48:32
ya.ru,DELETE,2024-11-25 16:22:56
ya.ru,READ,2024-11-25 11:39:28
gmail.com,DELETE,2024-11-25 14:10:00
mail.ru,READ,2024-11-25 20:19:45
ya.ru,CREATE,2024-11-25 06:38:07
gmail.com,CREATE,2024-11-25 18:40:07
ya.ru,UPDATE,2024-11-25 04:04:26
gmail.com,DELETE,2024-11-25 06:40:21
gmail.com,UPDATE,2024-11-25 23:06:58
gmail.com,DELETE,2024-11-25 14:58:04
ya.ru,CREATE,2024-11-25 02:13:47
gmail.com,UPDATE,2024-11-25 04:00:45
ya.ru,UPDATE,2024-11-25 03:07:57
gmail.com,DELETE,2024-11-25 18:07:14
gmail.com,DELETE,2024-11-25 21:11:53
mail.ru,READ,2024-11-25 22:46:40
mail.ru,UPDATE,2024-11-25 05:26:36
ya.ru,READ,2024-11-25 05:30:02
gmail.com,CREATE,2024-11-25 22:47:17
gmail.com,UPDATE,2024-11-25 23:41:57
mail.ru,DELETE,2024-11-25 00:40:09
gmail.com,READ,2024-11-25 00:30:13
ya.ru,DELETE,2024-11-25 18:11:19
gmail.com,READ,2024-11-25 05:21:21
mail.ru,DELETE,2024-11-25 04:45:25
gmail.com,CREATE,2024-11-25 13:50:12
gmail.com,DELETE,2024-11-25 03:06:02
ya.ru,READ,2024-11-25 00:41:45
gmail.com,UPDATE,2024-11-25 23:11:27
ya.ru,UPDATE,2024-11-25 03:56:27
ya.ru,CREATE,2024-11-25 23:12:43
ya.ru,DELETE,2024-11-25 12:06:07
gmail.com,DELETE,2024-11-25 18:18:09
ya.ru,READ,2024-11-25 17:35:00
mail.ru,UPDATE,2024-11-25 16:22:21
ya.ru,CREATE,2024-11-25 13:35:31
mail.ru,UPDATE,2024-11-25 12:33:14
mail.ru,UPDATE,2024-11-25 13:20:42
gmail.com,DELETE,2024-11-25 04:41:46
mail.ru,DELETE,2024-11-25 06:47:49
gmail.com,UPDATE,2024-11-25 17:00:25
gmail.com,CREATE,2024-11-25 11:52:32
ya.ru,DELETE,2024-11-25 18:20:58
mail.ru,CREATE,2024-11-25 10:49:31
mail.ru,UPDATE,2024-11-25 03:03:59
mail.ru,READ,2024-11-25 04:18:35
mail.ru,DELETE,2024-11-25 00:27:10
mail.ru,UPDATE,2024-11-25 06:26:22
ya.ru,CREATE,2024-11-25 16:44:57
