email,action,dt
mail.ru,READ,2024-06-17 09:38:46
mail.ru,UPDATE,2024-06-17 23:11:33
gmail.com,READ,2024-06-17 20:28:32
ya.ru,DELETE,2024-06-17 14:00:15
gmail.com,DELETE,2024-06-17 00:44:32
mail.ru,DELETE,2024-06-17 17:47:58
ya.ru,DELETE,2024-06-17 01:33:19
ya.ru,CREATE,2024-06-17 10:38:12
gmail.com,CREATE,2024-06-17 09:35:23
gmail.com,UPDATE,2024-06-17 22:02:08
ya.ru,DELETE,2024-06-17 06:53:56
gmail.com,CREATE,2024-06-17 19:39:36
mail.ru,DELETE,2024-06-17 19:02:04
mail.ru,CREATE,2024-06-17 18:27:07
mail.ru,UPDATE,2024-06-17 02:08:05
gmail.com,CREATE,2024-06-17 20:57:21
mail.ru,UPDATE,2024-06-17 12:59:34
gmail.com,CREATE,2024-06-17 05:07:31
gmail.com,UPDATE,2024-06-17 03:00:11
mail.ru,UPDATE,2024-06-17 18:56:47
ya.ru,DELETE,2024-06-17 08:13:50
mail.ru,READ,2024-06-17 07:30:55
mail.ru,CREATE,2024-06-17 01:06:24
ya.ru,CREATE,2024-06-17 12:39:38
ya.ru,DELETE,2024-06-17 06:51:21
gmail.com,READ,2024-06-17 13:55:17
ya.ru,DELETE,2024-06-17 13:33:19
gmail.com,READ,2024-06-17 15:37:20
gmail.com,READ,2024-06-17 09:28:40
mail.ru,READ,2024-06-17 03:09:48
ya.ru,READ,2024-06-17 17:30:37
ya.ru,CREATE,2024-06-17 15:30:52
mail.ru,READ,2024-06-17 19:22:35
ya.ru,READ,2024-06-17 05:26:56
mail.ru,DELETE,2024-06-17 17:33:18
gmail.com,READ,2024-06-17 21:13:24
gmail.com,UPDATE,2024-06-17 09:07:04
mail.ru,READ,2024-06-17 04:35:58
ya.ru,CREATE,2024-06-17 06:16:30
mail.ru,READ,2024-06-17 00:18:42
mail.ru,UPDATE,2024-06-17 11:41:04
mail.ru,CREATE,2024-06-17 16:46:35
ya.ru,READ,2024-06-17 02:11:37
mail.ru,READ,2024-06-17 06:49:16
ya.ru,UPDATE,2024-06-17 11:40:21
mail.ru,CREATE,2024-06-17 04:32:57
gmail.com,DELETE,2024-06-17 12:59:12
ya.ru,UPDATE,2024-06-17 22:45:12
gmail.com,UPDATE,2024-06-17 04:00:54
ya.ru,READ,2024-06-17 15:54:04
gmail.com,READ,2024-06-17 05:54:08
gmail.com,DELETE,2024-06-17 13:11:06
ya.ru,UPDATE,2024-06-17 15:16:50
gmail.com,READ,2024-06-17 03:53:04
mail.ru,DELETE,2024-06-17 17:28:50
gmail.com,CREATE,2024-06-17 08:47:57
gmail.com,DELETE,2024-06-17 20:35:03
ya.ru,READ,2024-06-17 06:53:37
gmail.com,READ,2024-06-17 11:27:32
gmail.com,CREATE,2024-06-17 09:35:42
gmail.com,UPDATE,2024-06-17 23:17:18
gmail.com,UPDATE,2024-06-17 22:34:20
mail.ru,CREATE,2024-06-17 19:56:23
mail.ru,DELETE,2024-06-17 21:38:10
ya.ru,DELETE,2024-06-17 07:24:51
gmail.com,READ,2024-06-17 12:19:52
mail.ru,CREATE,2024-06-17 23:17:17
gmail.com,READ,2024-06-17 05:22:36
gmail.com,UPDATE,2024-06-17 20:05:12
gmail.com,DELETE,2024-06-17 20:17:37
ya.ru,CREATE,2024-06-17 08:23:59
ya.ru,UPDATE,2024-06-17 15:09:09
ya.ru,READ,2024-06-17 19:29:38
gmail.com,UPDATE,2024-06-17 16:43:35
ya.ru,UPDATE,2024-06-17 08:48:41
mail.ru,DELETE,2024-06-17 23:13:20
ya.ru,CREATE,2024-06-17 09:43:49
mail.ru,DELETE,2024-06-17 01:08:42
ya.ru,DELETE,2024-06-17 22:00:00
ya.ru,CREATE,2024-06-17 03:53:48
mail.ru,UPDATE,2024-06-17 14:52:44
ya.ru,DELETE,2024-06-17 15:25:44
ya.ru,CREATE,2024-06-17 07:50:33
ya.ru,UPDATE,2024-06-17 01:08:20
ya.ru,READ,2024-06-17 22:16:49
mail.ru,UPDATE,2024-06-17 11:05:59
ya.ru,READ,2024-06-17 17:26:17
gmail.com,CREATE,2024-06-17 21:59:23
mail.ru,UPDATE,2024-06-17 09:27:08
mail.ru,CREATE,2024-06-17 21:22:14
mail.ru,DELETE,2024-06-17 19:06:19
ya.ru,DELETE,2024-06-17 08:50:48
gmail.com,READ,2024-06-17 13:05:09
ya.ru,CREATE,2024-06-17 18:36:58
mail.ru,DELETE,2024-06-17 13:06:23
mail.ru,CREATE,2024-06-17 23:13:50
mail.ru,DELETE,2024-06-17 05:31:24
mail.ru,READ,2024-06-17 12:59:59
mail.ru,UPDATE,2024-06-17 00:55:21
mail.ru,DELETE,2024-06-17 01:43:49
gmail.com,DELETE,2024-06-17 21:33:39
gmail.com,CREATE,2024-06-17 16:48:26
gmail.com,DELETE,2024-06-17 12:12:58
ya.ru,CREATE,2024-06-17 21:48:18
mail.ru,READ,2024-06-17 21:11:17
ya.ru,DELETE,2024-06-17 08:11:07
mail.ru,DELETE,2024-06-17 00:56:08
gmail.com,DELETE,2024-06-17 22:12:57
ya.ru,DELETE,2024-06-17 03:09:12
ya.ru,READ,2024-06-17 01:35:59
mail.ru,UPDATE,2024-06-17 19:00:53
ya.ru,READ,2024-06-17 11:25:39
gmail.com,UPDATE,2024-06-17 03:11:15
ya.ru,DELETE,2024-06-17 10:17:15
ya.ru,DELETE,2024-06-17 18:56:50
gmail.com,UPDATE,2024-06-17 00:39:40
ya.ru,READ,2024-06-17 12:12:52
ya.ru,READ,2024-06-17 15:05:35
mail.ru,READ,2024-06-17 20:34:45
gmail.com,DELETE,2024-06-17 14:45:36
ya.ru,READ,2024-06-17 16:42:55
mail.ru,DELETE,2024-06-17 21:56:19
ya.ru,UPDATE,2024-06-17 16:16:13
mail.ru,CREATE,2024-06-17 00:57:01
mail.ru,CREATE,2024-06-17 12:05:20
mail.ru,CREATE,2024-06-17 23:10:40
ya.ru,DELETE,2024-06-17 07:08:10
gmail.com,UPDATE,2024-06-17 06:38:27
mail.ru,READ,2024-06-17 02:10:11
mail.ru,READ,2024-06-17 00:42:14
gmail.com,CREATE,2024-06-17 23:09:04
ya.ru,CREATE,2024-06-17 07:40:48
mail.ru,DELETE,2024-06-17 04:58:48
ya.ru,DELETE,2024-06-17 19:23:00
gmail.com,CREATE,2024-06-17 05:53:51
mail.ru,CREATE,2024-06-17 18:48:38
ya.ru,DELETE,2024-06-17 09:09:16
mail.ru,DELETE,2024-06-17 19:39:43
gmail.com,READ,2024-06-17 23:45:11
gmail.com,READ,2024-06-17 00:41:23
ya.ru,READ,2024-06-17 20:25:25
