email,action,dt
gmail.com,DELETE,2024-05-12 02:57:27
gmail.com,CREATE,2024-05-12 04:37:55
gmail.com,UPDATE,2024-05-12 11:18:15
gmail.com,DELETE,2024-05-12 14:06:41
ya.ru,READ,2024-05-12 08:27:39
ya.ru,CREATE,2024-05-12 09:20:37
mail.ru,DELETE,2024-05-12 15:18:47
ya.ru,UPDATE,2024-05-12 03:58:25
gmail.com,UPDATE,2024-05-12 02:47:02
gmail.com,READ,2024-05-12 06:59:19
mail.ru,CREATE,2024-05-12 21:54:06
ya.ru,UPDATE,2024-05-12 03:04:00
gmail.com,CREATE,2024-05-12 16:05:18
ya.ru,READ,2024-05-12 03:19:33
ya.ru,DELETE,2024-05-12 15:05:46
gmail.com,DELETE,2024-05-12 16:57:49
ya.ru,UPDATE,2024-05-12 23:51:21
mail.ru,UPDATE,2024-05-12 20:32:19
ya.ru,UPDATE,2024-05-12 01:24:13
gmail.com,READ,2024-05-12 07:00:05
ya.ru,READ,2024-05-12 21:07:33
mail.ru,READ,2024-05-12 22:04:12
gmail.com,CREATE,2024-05-12 15:01:19
gmail.com,CREATE,2024-05-12 00:06:01
gmail.com,DELETE,2024-05-12 09:08:59
gmail.com,UPDATE,2024-05-12 08:05:37
gmail.com,UPDATE,2024-05-12 05:20:42
ya.ru,CREATE,2024-05-12 03:27:50
gmail.com,READ,2024-05-12 14:36:30
mail.ru,CREATE,2024-05-12 17:11:42
gmail.com,READ,2024-05-12 13:52:46
mail.ru,READ,2024-05-12 14:00:16
ya.ru,CREATE,2024-05-12 21:13:55
gmail.com,DELETE,2024-05-12 02:51:00
mail.ru,CREATE,2024-05-12 19:25:11
ya.ru,READ,2024-05-12 02:10:31
gmail.com,READ,2024-05-12 09:06:51
ya.ru,CREATE,2024-05-12 08:06:49
mail.ru,DELETE,2024-05-12 02:11:34
gmail.com,READ,2024-05-12 10:54:52
gmail.com,DELETE,2024-05-12 03:01:43
mail.ru,UPDATE,2024-05-12 22:54:18
ya.ru,READ,2024-05-12 01:01:32
gmail.com,READ,2024-05-12 08:30:57
ya.ru,DELETE,2024-05-12 00:00:06
gmail.com,READ,2024-05-12 10:30:58
mail.ru,READ,2024-05-12 10:17:41
ya.ru,CREATE,2024-05-12 13:48:08
mail.ru,READ,2024-05-12 04:14:52
ya.ru,DELETE,2024-05-12 22:38:20
gmail.com,DELETE,2024-05-12 01:46:17
mail.ru,UPDATE,2024-05-12 09:13:56
mail.ru,CREATE,2024-05-12 10:31:49
gmail.com,UPDATE,2024-05-12 03:30:57
gmail.com,READ,2024-05-12 22:31:33
gmail.com,UPDATE,2024-05-12 23:59:19
mail.ru,DELETE,2024-05-12 10:16:25
gmail.com,DELETE,2024-05-12 03:06:05
ya.ru,CREATE,2024-05-12 13:01:12
mail.ru,CREATE,2024-05-12 23:16:09
mail.ru,READ,2024-05-12 14:47:33
mail.ru,CREATE,2024-05-12 03:31:37
gmail.com,DELETE,2024-05-12 02:46:53
ya.ru,READ,2024-05-12 08:55:12
gmail.com,CREATE,2024-05-12 16:54:08
ya.ru,READ,2024-05-12 20:40:23
mail.ru,UPDATE,2024-05-12 22:15:24
gmail.com,UPDATE,2024-05-12 09:34:49
gmail.com,READ,2024-05-12 20:11:59
gmail.com,DELETE,2024-05-12 00:58:17
mail.ru,DELETE,2024-05-12 18:56:39
ya.ru,DELETE,2024-05-12 11:15:05
mail.ru,UPDATE,2024-05-12 00:50:08
mail.ru,UPDATE,2024-05-12 22:26:18
mail.ru,READ,2024-05-12 06:37:56
ya.ru,UPDATE,2024-05-12 23:37:32
mail.ru,CREATE,2024-05-12 09:42:28
mail.ru,UPDATE,2024-05-12 23:39:03
ya.ru,DELETE,2024-05-12 05:33:14
mail.ru,DELETE,2024-05-12 03:14:39
gmail.com,DELETE,2024-05-12 19:05:00
mail.ru,READ,2024-05-12 21:51:54
ya.ru,CREATE,2024-05-12 00:14:58
ya.ru,UPDATE,2024-05-12 18:47:34
mail.ru,DELETE,2024-05-12 19:23:51
mail.ru,UPDATE,2024-05-12 11:41:47
mail.ru,UPDATE,2024-05-12 23:44:46
gmail.com,READ,2024-05-12 03:54:11
gmail.com,UPDATE,2024-05-12 18:35:55
mail.ru,DELETE,2024-05-12 01:57:27
ya.ru,UPDATE,2024-05-12 17:08:02
ya.ru,CREATE,2024-05-12 14:36:14
ya.ru,READ,2024-05-12 01:45:24
mail.ru,READ,2024-05-12 15:11:28
mail.ru,READ,2024-05-12 23:30:49
ya.ru,READ,2024-05-12 17:55:30
gmail.com,DELETE,2024-05-12 06:49:18
gmail.com,READ,2024-05-12 20:16:05
mail.ru,READ,2024-05-12 09:14:13
ya.ru,CREATE,2024-05-12 07:27:30
gmail.com,UPDATE,2024-05-12 07:06:35
ya.ru,READ,2024-05-12 15:19:41
ya.ru,UPDATE,2024-05-12 04:44:38
gmail.com,UPDATE,2024-05-12 02:15:44
gmail.com,READ,2024-05-12 17:51:58
mail.ru,CREATE,2024-05-12 00:48:48
ya.ru,CREATE,2024-05-12 21:06:28
gmail.com,READ,2024-05-12 13:20:56
gmail.com,CREATE,2024-05-12 07:31:00
