email,action,dt
mail.ru,CREATE,2024-06-06 01:12:49
gmail.com,READ,2024-06-06 00:02:50
ya.ru,DELETE,2024-06-06 15:55:37
gmail.com,DELETE,2024-06-06 18:17:36
ya.ru,UPDATE,2024-06-06 16:04:38
gmail.com,DELETE,2024-06-06 13:24:26
mail.ru,DELETE,2024-06-06 10:14:36
mail.ru,UPDATE,2024-06-06 09:06:37
mail.ru,UPDATE,2024-06-06 23:42:13
mail.ru,DELETE,2024-06-06 20:44:33
gmail.com,READ,2024-06-06 04:45:31
mail.ru,READ,2024-06-06 11:47:33
gmail.com,CREATE,2024-06-06 16:40:57
mail.ru,UPDATE,2024-06-06 05:03:27
gmail.com,CREATE,2024-06-06 13:15:16
gmail.com,READ,2024-06-06 11:47:13
ya.ru,DELETE,2024-06-06 09:29:25
gmail.com,UPDATE,2024-06-06 23:29:09
mail.ru,CREATE,2024-06-06 12:09:18
ya.ru,UPDATE,2024-06-06 16:49:17
mail.ru,CREATE,2024-06-06 11:34:54
ya.ru,DELETE,2024-06-06 18:30:30
mail.ru,READ,2024-06-06 15:33:36
mail.ru,CREATE,2024-06-06 12:46:50
gmail.com,READ,2024-06-06 06:21:14
gmail.com,UPDATE,2024-06-06 20:51:06
ya.ru,UPDATE,2024-06-06 00:26:56
ya.ru,UPDATE,2024-06-06 20:51:11
ya.ru,CREATE,2024-06-06 02:34:31
gmail.com,CREATE,2024-06-06 02:11:38
mail.ru,UPDATE,2024-06-06 12:35:25
ya.ru,DELETE,2024-06-06 23:28:30
ya.ru,UPDATE,2024-06-06 16:01:21
gmail.com,CREATE,2024-06-06 01:09:19
gmail.com,READ,2024-06-06 09:21:24
mail.ru,DELETE,2024-06-06 21:20:52
mail.ru,DELETE,2024-06-06 19:28:18
ya.ru,READ,2024-06-06 16:39:09
gmail.com,DELETE,2024-06-06 12:23:02
mail.ru,READ,2024-06-06 05:32:34
mail.ru,READ,2024-06-06 10:32:52
mail.ru,UPDATE,2024-06-06 16:13:49
ya.ru,READ,2024-06-06 02:46:48
gmail.com,DELETE,2024-06-06 03:38:15
ya.ru,DELETE,2024-06-06 07:23:17
