email,action,dt
mail.ru,READ,2024-07-24 08:34:10
ya.ru,DELETE,2024-07-24 02:51:32
gmail.com,DELETE,2024-07-24 18:52:49
mail.ru,DELETE,2024-07-24 12:14:36
ya.ru,UPDATE,2024-07-24 15:47:28
ya.ru,UPDATE,2024-07-24 22:52:45
gmail.com,READ,2024-07-24 01:33:52
mail.ru,UPDATE,2024-07-24 12:29:13
mail.ru,READ,2024-07-24 00:38:04
gmail.com,DELETE,2024-07-24 12:13:47
ya.ru,READ,2024-07-24 08:33:30
mail.ru,CREATE,2024-07-24 06:40:26
gmail.com,DELETE,2024-07-24 18:51:27
mail.ru,DELETE,2024-07-24 17:07:36
ya.ru,UPDATE,2024-07-24 09:08:47
mail.ru,UPDATE,2024-07-24 18:28:11
ya.ru,DELETE,2024-07-24 07:20:35
ya.ru,READ,2024-07-24 13:36:33
gmail.com,CREATE,2024-07-24 16:56:07
ya.ru,DELETE,2024-07-24 04:01:05
ya.ru,UPDATE,2024-07-24 09:31:31
mail.ru,READ,2024-07-24 05:32:34
ya.ru,UPDATE,2024-07-24 13:02:48
gmail.com,READ,2024-07-24 08:20:44
ya.ru,UPDATE,2024-07-24 14:46:08
mail.ru,CREATE,2024-07-24 10:10:54
gmail.com,READ,2024-07-24 15:44:42
gmail.com,CREATE,2024-07-24 04:09:08
mail.ru,READ,2024-07-24 10:55:52
gmail.com,UPDATE,2024-07-24 08:04:49
gmail.com,CREATE,2024-07-24 08:33:34
gmail.com,READ,2024-07-24 21:26:55
mail.ru,READ,2024-07-24 14:20:51
ya.ru,READ,2024-07-24 19:14:24
ya.ru,CREATE,2024-07-24 05:03:13
ya.ru,UPDATE,2024-07-24 04:43:16
ya.ru,CREATE,2024-07-24 21:25:33
gmail.com,CREATE,2024-07-24 13:34:55
ya.ru,CREATE,2024-07-24 06:29:33
mail.ru,DELETE,2024-07-24 16:58:48
mail.ru,CREATE,2024-07-24 06:20:18
mail.ru,UPDATE,2024-07-24 16:16:29
ya.ru,UPDATE,2024-07-24 03:05:51
gmail.com,DELETE,2024-07-24 07:02:59
gmail.com,DELETE,2024-07-24 03:13:20
gmail.com,CREATE,2024-07-24 04:25:24
gmail.com,CREATE,2024-07-24 21:52:56
gmail.com,CREATE,2024-07-24 23:57:52
gmail.com,CREATE,2024-07-24 10:41:11
mail.ru,CREATE,2024-07-24 13:11:50
ya.ru,UPDATE,2024-07-24 15:24:48
mail.ru,READ,2024-07-24 22:26:36
gmail.com,READ,2024-07-24 16:43:54
ya.ru,READ,2024-07-24 05:23:58
ya.ru,READ,2024-07-24 11:46:45
ya.ru,UPDATE,2024-07-24 17:30:32
ya.ru,CREATE,2024-07-24 18:51:01
mail.ru,CREATE,2024-07-24 16:02:43
gmail.com,UPDATE,2024-07-24 05:43:15
ya.ru,CREATE,2024-07-24 14:23:10
mail.ru,READ,2024-07-24 15:48:27
mail.ru,CREATE,2024-07-24 06:18:59
ya.ru,CREATE,2024-07-24 06:56:33
ya.ru,READ,2024-07-24 07:45:41
mail.ru,CREATE,2024-07-24 10:26:03
mail.ru,UPDATE,2024-07-24 10:09:36
gmail.com,DELETE,2024-07-24 07:03:17
ya.ru,READ,2024-07-24 10:58:28
gmail.com,DELETE,2024-07-24 14:27:34
mail.ru,READ,2024-07-24 03:24:44
gmail.com,DELETE,2024-07-24 09:43:34
gmail.com,CREATE,2024-07-24 15:10:22
gmail.com,READ,2024-07-24 22:55:33
mail.ru,DELETE,2024-07-24 00:24:53
ya.ru,DELETE,2024-07-24 13:49:12
gmail.com,READ,2024-07-24 18:55:15
ya.ru,CREATE,2024-07-24 23:49:06
ya.ru,DELETE,2024-07-24 20:02:59
mail.ru,UPDATE,2024-07-24 20:20:41
gmail.com,UPDATE,2024-07-24 13:56:43
gmail.com,CREATE,2024-07-24 12:12:59
mail.ru,READ,2024-07-24 16:34:59
ya.ru,DELETE,2024-07-24 10:36:01
mail.ru,UPDATE,2024-07-24 10:49:58
ya.ru,READ,2024-07-24 04:11:09
gmail.com,CREATE,2024-07-24 16:23:11
ya.ru,DELETE,2024-07-24 17:33:30
ya.ru,READ,2024-07-24 18:42:09
mail.ru,UPDATE,2024-07-24 22:53:36
mail.ru,UPDATE,2024-07-24 13:29:09
ya.ru,CREATE,2024-07-24 10:47:29
mail.ru,DELETE,2024-07-24 18:29:25
ya.ru,READ,2024-07-24 20:09:51
gmail.com,DELETE,2024-07-24 03:10:39
gmail.com,DELETE,2024-07-24 16:29:41
ya.ru,READ,2024-07-24 12:01:11
mail.ru,CREATE,2024-07-24 19:27:25
gmail.com,UPDATE,2024-07-24 06:17:46
ya.ru,CREATE,2024-07-24 09:24:03
gmail.com,CREATE,2024-07-24 05:20:47
ya.ru,DELETE,2024-07-24 11:13:00
ya.ru,CREATE,2024-07-24 22:00:31
ya.ru,DELETE,2024-07-24 19:38:25
gmail.com,READ,2024-07-24 13:35:35
gmail.com,READ,2024-07-24 18:32:10
mail.ru,READ,2024-07-24 05:21:18
mail.ru,CREATE,2024-07-24 16:39:19
ya.ru,READ,2024-07-24 00:56:56
gmail.com,READ,2024-07-24 21:30:39
mail.ru,UPDATE,2024-07-24 08:44:57
gmail.com,DELETE,2024-07-24 15:58:30
ya.ru,DELETE,2024-07-24 08:47:42
mail.ru,CREATE,2024-07-24 23:22:15
gmail.com,DELETE,2024-07-24 02:16:47
mail.ru,DELETE,2024-07-24 01:34:06
ya.ru,CREATE,2024-07-24 21:47:11
ya.ru,READ,2024-07-24 23:42:15
gmail.com,DELETE,2024-07-24 20:10:33
ya.ru,DELETE,2024-07-24 14:08:48
ya.ru,CREATE,2024-07-24 08:42:41
mail.ru,CREATE,2024-07-24 18:51:58
mail.ru,DELETE,2024-07-24 06:46:43
ya.ru,CREATE,2024-07-24 02:25:00
mail.ru,CREATE,2024-07-24 00:10:10
gmail.com,READ,2024-07-24 19:47:15
gmail.com,DELETE,2024-07-24 00:57:17
gmail.com,UPDATE,2024-07-24 17:33:20
mail.ru,UPDATE,2024-07-24 23:53:16
mail.ru,DELETE,2024-07-24 06:13:39
ya.ru,CREATE,2024-07-24 21:40:43
