email,action,dt
gmail.com,READ,2024-05-08 00:39:22
mail.ru,UPDATE,2024-05-08 12:52:33
mail.ru,UPDATE,2024-05-08 21:05:47
gmail.com,CREATE,2024-05-08 07:28:02
gmail.com,CREATE,2024-05-08 08:26:43
mail.ru,READ,2024-05-08 08:35:17
ya.ru,DELETE,2024-05-08 20:26:22
mail.ru,READ,2024-05-08 09:36:46
mail.ru,READ,2024-05-08 23:25:16
mail.ru,READ,2024-05-08 10:05:10
gmail.com,UPDATE,2024-05-08 00:19:13
mail.ru,CREATE,2024-05-08 09:48:39
mail.ru,READ,2024-05-08 00:00:51
mail.ru,UPDATE,2024-05-08 10:14:05
mail.ru,UPDATE,2024-05-08 08:23:26
ya.ru,CREATE,2024-05-08 01:33:25
gmail.com,UPDATE,2024-05-08 00:31:12
mail.ru,DELETE,2024-05-08 20:23:03
mail.ru,UPDATE,2024-05-08 20:14:57
mail.ru,DELETE,2024-05-08 06:48:42
gmail.com,CREATE,2024-05-08 12:34:37
mail.ru,READ,2024-05-08 05:30:45
mail.ru,UPDATE,2024-05-08 08:57:37
ya.ru,CREATE,2024-05-08 02:35:13
ya.ru,UPDATE,2024-05-08 09:35:23
mail.ru,CREATE,2024-05-08 05:36:45
gmail.com,DELETE,2024-05-08 11:04:01
mail.ru,DELETE,2024-05-08 14:49:13
ya.ru,READ,2024-05-08 21:03:47
gmail.com,DELETE,2024-05-08 10:23:11
gmail.com,READ,2024-05-08 11:52:28
ya.ru,DELETE,2024-05-08 11:24:54
mail.ru,CREATE,2024-05-08 17:46:13
mail.ru,UPDATE,2024-05-08 01:24:53
mail.ru,DELETE,2024-05-08 15:54:06
ya.ru,READ,2024-05-08 15:00:38
mail.ru,UPDATE,2024-05-08 04:17:12
mail.ru,CREATE,2024-05-08 13:42:35
ya.ru,READ,2024-05-08 18:06:59
ya.ru,UPDATE,2024-05-08 18:12:43
mail.ru,READ,2024-05-08 23:34:57
gmail.com,CREATE,2024-05-08 12:26:21
ya.ru,UPDATE,2024-05-08 18:18:47
mail.ru,READ,2024-05-08 09:55:04
mail.ru,READ,2024-05-08 10:02:28
mail.ru,DELETE,2024-05-08 21:17:38
gmail.com,READ,2024-05-08 16:33:44
ya.ru,UPDATE,2024-05-08 12:37:17
mail.ru,UPDATE,2024-05-08 18:14:56
ya.ru,CREATE,2024-05-08 01:03:10
mail.ru,DELETE,2024-05-08 09:25:11
gmail.com,DELETE,2024-05-08 22:13:15
mail.ru,DELETE,2024-05-08 01:45:58
gmail.com,UPDATE,2024-05-08 11:40:54
gmail.com,CREATE,2024-05-08 23:01:32
mail.ru,DELETE,2024-05-08 12:00:14
gmail.com,READ,2024-05-08 07:28:03
gmail.com,CREATE,2024-05-08 14:25:49
gmail.com,CREATE,2024-05-08 14:20:12
ya.ru,DELETE,2024-05-08 04:33:21
ya.ru,DELETE,2024-05-08 00:58:30
gmail.com,DELETE,2024-05-08 23:55:54
ya.ru,CREATE,2024-05-08 06:50:13
mail.ru,UPDATE,2024-05-08 17:53:32
ya.ru,UPDATE,2024-05-08 01:22:16
gmail.com,UPDATE,2024-05-08 10:04:54
gmail.com,DELETE,2024-05-08 15:22:14
ya.ru,READ,2024-05-08 04:03:32
mail.ru,DELETE,2024-05-08 23:14:32
ya.ru,CREATE,2024-05-08 01:52:48
mail.ru,UPDATE,2024-05-08 14:44:34
gmail.com,CREATE,2024-05-08 06:13:42
mail.ru,DELETE,2024-05-08 04:06:32
ya.ru,READ,2024-05-08 07:33:45
gmail.com,CREATE,2024-05-08 21:53:11
gmail.com,DELETE,2024-05-08 13:01:53
ya.ru,DELETE,2024-05-08 13:23:45
mail.ru,CREATE,2024-05-08 04:55:05
gmail.com,UPDATE,2024-05-08 17:41:31
gmail.com,DELETE,2024-05-08 09:18:41
mail.ru,CREATE,2024-05-08 01:07:27
gmail.com,READ,2024-05-08 06:09:57
mail.ru,CREATE,2024-05-08 19:38:08
mail.ru,CREATE,2024-05-08 10:46:42
