email,action,dt
mail.ru,READ,2024-03-27 18:14:48
ya.ru,UPDATE,2024-03-27 00:04:18
mail.ru,UPDATE,2024-03-27 00:01:56
ya.ru,CREATE,2024-03-27 00:00:57
mail.ru,UPDATE,2024-03-27 02:37:43
gmail.com,READ,2024-03-27 04:32:46
mail.ru,UPDATE,2024-03-27 01:29:43
mail.ru,READ,2024-03-27 20:51:06
mail.ru,DELETE,2024-03-27 23:27:00
gmail.com,READ,2024-03-27 07:47:30
ya.ru,UPDATE,2024-03-27 20:32:56
ya.ru,DELETE,2024-03-27 20:11:57
gmail.com,READ,2024-03-27 19:36:18
mail.ru,CREATE,2024-03-27 13:23:42
gmail.com,READ,2024-03-27 19:37:01
ya.ru,READ,2024-03-27 15:40:44
gmail.com,UPDATE,2024-03-27 08:02:14
mail.ru,DELETE,2024-03-27 19:20:52
gmail.com,CREATE,2024-03-27 20:25:22
ya.ru,DELETE,2024-03-27 06:44:28
mail.ru,CREATE,2024-03-27 20:42:01
mail.ru,READ,2024-03-27 18:24:47
mail.ru,CREATE,2024-03-27 01:02:59
mail.ru,READ,2024-03-27 23:16:34
gmail.com,CREATE,2024-03-27 22:13:56
mail.ru,CREATE,2024-03-27 18:07:51
gmail.com,UPDATE,2024-03-27 10:23:38
gmail.com,CREATE,2024-03-27 23:24:05
gmail.com,READ,2024-03-27 20:08:13
ya.ru,CREATE,2024-03-27 06:47:51
ya.ru,UPDATE,2024-03-27 18:08:50
ya.ru,READ,2024-03-27 16:41:32
mail.ru,DELETE,2024-03-27 21:06:34
gmail.com,READ,2024-03-27 04:29:46
mail.ru,READ,2024-03-27 11:48:32
gmail.com,UPDATE,2024-03-27 14:39:20
mail.ru,UPDATE,2024-03-27 15:39:51
ya.ru,READ,2024-03-27 11:46:36
mail.ru,DELETE,2024-03-27 19:02:23
gmail.com,DELETE,2024-03-27 05:19:54
gmail.com,UPDATE,2024-03-27 09:04:56
gmail.com,CREATE,2024-03-27 15:37:47
gmail.com,READ,2024-03-27 07:42:58
gmail.com,DELETE,2024-03-27 21:38:54
gmail.com,READ,2024-03-27 01:28:16
gmail.com,DELETE,2024-03-27 19:12:28
ya.ru,CREATE,2024-03-27 15:07:55
mail.ru,CREATE,2024-03-27 21:40:06
mail.ru,DELETE,2024-03-27 21:58:55
ya.ru,READ,2024-03-27 11:51:18
mail.ru,DELETE,2024-03-27 00:31:06
ya.ru,CREATE,2024-03-27 18:56:38
mail.ru,CREATE,2024-03-27 06:04:18
ya.ru,UPDATE,2024-03-27 05:41:30
ya.ru,CREATE,2024-03-27 05:36:15
