email,action,dt
mail.ru,CREATE,2024-04-09 23:59:48
ya.ru,READ,2024-04-09 00:28:52
gmail.com,CREATE,2024-04-09 17:14:04
ya.ru,CREATE,2024-04-09 02:13:12
gmail.com,CREATE,2024-04-09 06:45:59
gmail.com,DELETE,2024-04-09 22:07:16
gmail.com,UPDATE,2024-04-09 22:47:34
gmail.com,READ,2024-04-09 00:00:18
mail.ru,READ,2024-04-09 02:13:44
ya.ru,READ,2024-04-09 14:33:22
mail.ru,CREATE,2024-04-09 06:45:24
mail.ru,DELETE,2024-04-09 17:30:25
gmail.com,UPDATE,2024-04-09 12:10:56
mail.ru,READ,2024-04-09 07:58:35
gmail.com,DELETE,2024-04-09 21:50:11
mail.ru,DELETE,2024-04-09 17:34:47
ya.ru,UPDATE,2024-04-09 03:00:37
gmail.com,UPDATE,2024-04-09 14:49:39
mail.ru,DELETE,2024-04-09 06:09:40
mail.ru,UPDATE,2024-04-09 02:36:29
mail.ru,DELETE,2024-04-09 10:29:24
ya.ru,CREATE,2024-04-09 02:58:32
mail.ru,DELETE,2024-04-09 18:57:29
ya.ru,DELETE,2024-04-09 05:57:07
ya.ru,READ,2024-04-09 02:34:01
mail.ru,DELETE,2024-04-09 16:41:42
mail.ru,READ,2024-04-09 18:00:16
ya.ru,CREATE,2024-04-09 18:01:56
gmail.com,UPDATE,2024-04-09 17:35:53
ya.ru,READ,2024-04-09 12:17:25
mail.ru,UPDATE,2024-04-09 01:36:51
ya.ru,READ,2024-04-09 17:59:36
gmail.com,READ,2024-04-09 11:38:21
ya.ru,READ,2024-04-09 01:36:33
ya.ru,UPDATE,2024-04-09 00:17:07
ya.ru,DELETE,2024-04-09 08:33:21
ya.ru,UPDATE,2024-04-09 14:35:23
mail.ru,CREATE,2024-04-09 07:09:27
gmail.com,UPDATE,2024-04-09 01:36:36
ya.ru,UPDATE,2024-04-09 08:48:14
mail.ru,READ,2024-04-09 04:43:47
ya.ru,CREATE,2024-04-09 09:15:21
ya.ru,CREATE,2024-04-09 00:08:47
ya.ru,READ,2024-04-09 21:25:10
ya.ru,CREATE,2024-04-09 13:39:29
mail.ru,READ,2024-04-09 23:15:20
mail.ru,UPDATE,2024-04-09 18:15:23
mail.ru,UPDATE,2024-04-09 15:05:20
ya.ru,CREATE,2024-04-09 14:11:09
mail.ru,CREATE,2024-04-09 19:17:54
mail.ru,UPDATE,2024-04-09 08:16:44
ya.ru,READ,2024-04-09 05:26:47
gmail.com,CREATE,2024-04-09 14:39:31
gmail.com,CREATE,2024-04-09 20:13:02
ya.ru,READ,2024-04-09 09:03:00
mail.ru,CREATE,2024-04-09 09:30:19
ya.ru,DELETE,2024-04-09 06:24:15
gmail.com,DELETE,2024-04-09 03:56:54
mail.ru,CREATE,2024-04-09 09:08:57
gmail.com,DELETE,2024-04-09 16:27:26
mail.ru,UPDATE,2024-04-09 12:47:08
gmail.com,UPDATE,2024-04-09 06:07:43
mail.ru,READ,2024-04-09 19:23:37
ya.ru,CREATE,2024-04-09 02:14:10
gmail.com,UPDATE,2024-04-09 02:49:56
gmail.com,CREATE,2024-04-09 14:41:27
gmail.com,DELETE,2024-04-09 04:35:20
ya.ru,READ,2024-04-09 07:39:30
mail.ru,DELETE,2024-04-09 08:22:27
ya.ru,UPDATE,2024-04-09 15:48:47
mail.ru,CREATE,2024-04-09 04:42:32
mail.ru,READ,2024-04-09 09:28:17
mail.ru,DELETE,2024-04-09 19:47:43
ya.ru,CREATE,2024-04-09 22:32:34
ya.ru,CREATE,2024-04-09 21:18:06
mail.ru,UPDATE,2024-04-09 13:42:52
ya.ru,CREATE,2024-04-09 00:24:07
ya.ru,UPDATE,2024-04-09 14:41:41
gmail.com,DELETE,2024-04-09 22:26:04
