email,action,dt
ya.ru,CREATE,2024-12-01 23:40:37
gmail.com,DELETE,2024-12-01 10:27:00
mail.ru,UPDATE,2024-12-01 23:22:10
gmail.com,CREATE,2024-12-01 11:14:41
mail.ru,DELETE,2024-12-01 13:13:02
ya.ru,READ,2024-12-01 09:45:39
gmail.com,CREATE,2024-12-01 06:42:25
mail.ru,CREATE,2024-12-01 21:11:44
ya.ru,CREATE,2024-12-01 08:33:19
ya.ru,CREATE,2024-12-01 12:33:49
gmail.com,DELETE,2024-12-01 23:40:05
mail.ru,CREATE,2024-12-01 17:22:34
gmail.com,UPDATE,2024-12-01 15:09:54
ya.ru,UPDATE,2024-12-01 00:36:01
mail.ru,READ,2024-12-01 04:10:02
ya.ru,UPDATE,2024-12-01 14:24:57
mail.ru,DELETE,2024-12-01 22:28:10
mail.ru,READ,2024-12-01 08:28:13
mail.ru,READ,2024-12-01 04:07:59
mail.ru,READ,2024-12-01 10:37:30
gmail.com,UPDATE,2024-12-01 07:05:50
ya.ru,READ,2024-12-01 21:21:53
gmail.com,DELETE,2024-12-01 00:12:42
mail.ru,CREATE,2024-12-01 23:13:56
ya.ru,DELETE,2024-12-01 19:45:20
gmail.com,CREATE,2024-12-01 23:27:01
gmail.com,UPDATE,2024-12-01 18:26:13
gmail.com,READ,2024-12-01 14:55:22
ya.ru,DELETE,2024-12-01 08:41:15
ya.ru,READ,2024-12-01 02:05:13
mail.ru,CREATE,2024-12-01 08:20:25
mail.ru,READ,2024-12-01 07:35:18
gmail.com,READ,2024-12-01 04:32:09
mail.ru,DELETE,2024-12-01 21:28:24
gmail.com,UPDATE,2024-12-01 06:02:41
mail.ru,DELETE,2024-12-01 01:25:22
gmail.com,CREATE,2024-12-01 12:58:24
mail.ru,READ,2024-12-01 01:38:34
ya.ru,READ,2024-12-01 11:55:18
ya.ru,CREATE,2024-12-01 21:31:10
ya.ru,UPDATE,2024-12-01 17:35:31
ya.ru,READ,2024-12-01 01:41:10
ya.ru,DELETE,2024-12-01 10:58:47
gmail.com,READ,2024-12-01 00:22:20
mail.ru,READ,2024-12-01 06:53:03
ya.ru,CREATE,2024-12-01 22:16:14
mail.ru,CREATE,2024-12-01 10:23:34
ya.ru,READ,2024-12-01 04:38:13
gmail.com,CREATE,2024-12-01 22:55:14
ya.ru,UPDATE,2024-12-01 11:25:39
ya.ru,UPDATE,2024-12-01 02:15:41
ya.ru,CREATE,2024-12-01 11:46:46
ya.ru,DELETE,2024-12-01 08:31:26
gmail.com,READ,2024-12-01 13:31:16
gmail.com,CREATE,2024-12-01 20:52:01
mail.ru,UPDATE,2024-12-01 21:49:12
gmail.com,READ,2024-12-01 14:02:10
gmail.com,CREATE,2024-12-01 03:04:47
gmail.com,CREATE,2024-12-01 21:12:24
mail.ru,READ,2024-12-01 14:17:12
mail.ru,READ,2024-12-01 21:55:49
gmail.com,UPDATE,2024-12-01 12:29:20
mail.ru,DELETE,2024-12-01 14:35:04
mail.ru,UPDATE,2024-12-01 07:56:00
ya.ru,READ,2024-12-01 17:46:37
ya.ru,DELETE,2024-12-01 05:57:21
ya.ru,UPDATE,2024-12-01 18:48:13
mail.ru,READ,2024-12-01 16:55:29
gmail.com,READ,2024-12-01 02:06:29
mail.ru,UPDATE,2024-12-01 05:55:50
ya.ru,CREATE,2024-12-01 16:26:07
mail.ru,READ,2024-12-01 21:33:30
ya.ru,DELETE,2024-12-01 01:47:38
mail.ru,DELETE,2024-12-01 00:02:18
mail.ru,READ,2024-12-01 16:10:04
gmail.com,CREATE,2024-12-01 06:29:34
ya.ru,READ,2024-12-01 07:58:52
ya.ru,DELETE,2024-12-01 18:24:07
gmail.com,CREATE,2024-12-01 23:11:04
gmail.com,CREATE,2024-12-01 02:25:50
mail.ru,READ,2024-12-01 00:38:06
gmail.com,CREATE,2024-12-01 12:05:24
mail.ru,DELETE,2024-12-01 07:07:39
gmail.com,UPDATE,2024-12-01 19:16:57
ya.ru,READ,2024-12-01 07:32:58
ya.ru,CREATE,2024-12-01 09:52:48
mail.ru,DELETE,2024-12-01 23:55:35
gmail.com,DELETE,2024-12-01 07:53:00
mail.ru,READ,2024-12-01 18:20:40
ya.ru,UPDATE,2024-12-01 12:20:09
gmail.com,CREATE,2024-12-01 07:59:53
ya.ru,READ,2024-12-01 08:58:52
ya.ru,UPDATE,2024-12-01 02:40:04
