email,action,dt
gmail.com,DELETE,2024-05-10 18:40:11
gmail.com,DELETE,2024-05-10 05:41:00
gmail.com,DELETE,2024-05-10 18:14:52
gmail.com,CREATE,2024-05-10 23:18:36
ya.ru,UPDATE,2024-05-10 06:17:22
mail.ru,CREATE,2024-05-10 15:22:45
ya.ru,DELETE,2024-05-10 23:53:43
ya.ru,CREATE,2024-05-10 23:26:26
gmail.com,UPDATE,2024-05-10 15:34:58
gmail.com,READ,2024-05-10 01:32:13
mail.ru,READ,2024-05-10 09:46:53
ya.ru,UPDATE,2024-05-10 16:03:10
mail.ru,DELETE,2024-05-10 16:47:17
ya.ru,READ,2024-05-10 02:19:19
ya.ru,CREATE,2024-05-10 10:20:54
gmail.com,READ,2024-05-10 10:33:52
mail.ru,READ,2024-05-10 13:52:14
mail.ru,UPDATE,2024-05-10 00:39:58
mail.ru,UPDATE,2024-05-10 18:17:30
ya.ru,DELETE,2024-05-10 15:02:30
ya.ru,READ,2024-05-10 15:17:48
ya.ru,READ,2024-05-10 15:17:37
ya.ru,UPDATE,2024-05-10 20:41:55
mail.ru,READ,2024-05-10 02:42:10
mail.ru,DELETE,2024-05-10 07:12:58
gmail.com,DELETE,2024-05-10 03:22:40
ya.ru,READ,2024-05-10 19:34:57
mail.ru,READ,2024-05-10 01:45:00
mail.ru,CREATE,2024-05-10 06:53:53
mail.ru,UPDATE,2024-05-10 20:43:16
gmail.com,CREATE,2024-05-10 19:35:49
mail.ru,UPDATE,2024-05-10 21:10:46
mail.ru,CREATE,2024-05-10 13:42:55
gmail.com,DELETE,2024-05-10 12:15:17
ya.ru,READ,2024-05-10 16:19:12
ya.ru,UPDATE,2024-05-10 05:02:14
ya.ru,READ,2024-05-10 04:00:42
gmail.com,DELETE,2024-05-10 18:38:53
ya.ru,UPDATE,2024-05-10 06:13:41
gmail.com,CREATE,2024-05-10 07:10:19
ya.ru,DELETE,2024-05-10 13:41:38
ya.ru,CREATE,2024-05-10 07:13:17
ya.ru,CREATE,2024-05-10 07:03:01
ya.ru,UPDATE,2024-05-10 08:49:23
mail.ru,READ,2024-05-10 21:38:35
ya.ru,CREATE,2024-05-10 09:55:39
gmail.com,UPDATE,2024-05-10 21:56:49
ya.ru,READ,2024-05-10 04:27:56
ya.ru,UPDATE,2024-05-10 22:46:07
ya.ru,CREATE,2024-05-10 04:24:47
mail.ru,UPDATE,2024-05-10 02:19:24
mail.ru,UPDATE,2024-05-10 09:34:45
gmail.com,READ,2024-05-10 00:50:57
gmail.com,UPDATE,2024-05-10 01:31:39
mail.ru,CREATE,2024-05-10 07:48:03
mail.ru,DELETE,2024-05-10 07:20:29
ya.ru,CREATE,2024-05-10 07:14:38
mail.ru,DELETE,2024-05-10 22:22:46
ya.ru,UPDATE,2024-05-10 07:44:34
ya.ru,CREATE,2024-05-10 06:46:04
mail.ru,DELETE,2024-05-10 04:52:12
gmail.com,UPDATE,2024-05-10 05:32:59
gmail.com,DELETE,2024-05-10 18:09:58
mail.ru,UPDATE,2024-05-10 02:23:11
ya.ru,UPDATE,2024-05-10 03:51:11
mail.ru,UPDATE,2024-05-10 03:46:06
ya.ru,UPDATE,2024-05-10 20:04:20
ya.ru,DELETE,2024-05-10 05:35:19
mail.ru,UPDATE,2024-05-10 23:00:35
mail.ru,UPDATE,2024-05-10 18:49:26
ya.ru,UPDATE,2024-05-10 02:00:14
gmail.com,DELETE,2024-05-10 04:51:00
mail.ru,DELETE,2024-05-10 16:45:50
ya.ru,READ,2024-05-10 10:40:37
ya.ru,CREATE,2024-05-10 01:24:50
mail.ru,DELETE,2024-05-10 16:35:13
ya.ru,UPDATE,2024-05-10 00:49:44
ya.ru,READ,2024-05-10 15:34:42
gmail.com,DELETE,2024-05-10 11:47:30
ya.ru,READ,2024-05-10 01:35:30
mail.ru,CREATE,2024-05-10 15:40:41
gmail.com,UPDATE,2024-05-10 12:38:28
gmail.com,CREATE,2024-05-10 07:34:56
gmail.com,READ,2024-05-10 19:35:51
mail.ru,DELETE,2024-05-10 16:36:28
mail.ru,UPDATE,2024-05-10 15:16:06
gmail.com,UPDATE,2024-05-10 05:06:01
gmail.com,CREATE,2024-05-10 14:03:36
mail.ru,DELETE,2024-05-10 03:58:54
ya.ru,UPDATE,2024-05-10 00:53:55
mail.ru,DELETE,2024-05-10 13:18:40
ya.ru,READ,2024-05-10 22:29:51
ya.ru,UPDATE,2024-05-10 21:22:51
gmail.com,UPDATE,2024-05-10 06:52:45
ya.ru,CREATE,2024-05-10 17:17:47
ya.ru,READ,2024-05-10 23:44:52
ya.ru,DELETE,2024-05-10 22:29:07
mail.ru,DELETE,2024-05-10 14:29:20
mail.ru,CREATE,2024-05-10 14:25:50
gmail.com,CREATE,2024-05-10 06:55:48
ya.ru,UPDATE,2024-05-10 05:56:00
ya.ru,DELETE,2024-05-10 08:52:13
gmail.com,READ,2024-05-10 08:31:37
ya.ru,READ,2024-05-10 21:18:45
ya.ru,READ,2024-05-10 18:52:54
mail.ru,READ,2024-05-10 18:10:52
mail.ru,READ,2024-05-10 01:21:52
mail.ru,UPDATE,2024-05-10 14:10:51
gmail.com,DELETE,2024-05-10 06:30:46
gmail.com,READ,2024-05-10 05:34:18
ya.ru,CREATE,2024-05-10 13:43:11
gmail.com,CREATE,2024-05-10 11:04:52
gmail.com,CREATE,2024-05-10 21:02:17
mail.ru,UPDATE,2024-05-10 07:03:44
gmail.com,READ,2024-05-10 00:43:44
ya.ru,DELETE,2024-05-10 07:09:36
mail.ru,READ,2024-05-10 13:44:57
gmail.com,DELETE,2024-05-10 05:00:59
mail.ru,UPDATE,2024-05-10 02:34:18
gmail.com,UPDATE,2024-05-10 11:32:39
mail.ru,DELETE,2024-05-10 10:07:41
mail.ru,UPDATE,2024-05-10 07:15:25
mail.ru,CREATE,2024-05-10 18:55:31
gmail.com,CREATE,2024-05-10 07:25:16
ya.ru,CREATE,2024-05-10 23:21:37
mail.ru,READ,2024-05-10 01:27:24
gmail.com,READ,2024-05-10 19:04:21
gmail.com,DELETE,2024-05-10 23:41:25
gmail.com,DELETE,2024-05-10 21:27:35
ya.ru,UPDATE,2024-05-10 10:39:32
mail.ru,DELETE,2024-05-10 13:14:37
ya.ru,CREATE,2024-05-10 03:06:03
gmail.com,READ,2024-05-10 07:12:10
mail.ru,CREATE,2024-05-10 10:16:28
ya.ru,CREATE,2024-05-10 13:14:54
gmail.com,UPDATE,2024-05-10 18:21:20
mail.ru,CREATE,2024-05-10 11:23:36
mail.ru,CREATE,2024-05-10 10:52:21
ya.ru,DELETE,2024-05-10 07:54:38
ya.ru,UPDATE,2024-05-10 13:34:16
gmail.com,CREATE,2024-05-10 13:58:28
ya.ru,DELETE,2024-05-10 16:46:22
mail.ru,DELETE,2024-05-10 01:41:47
gmail.com,READ,2024-05-10 08:52:31
gmail.com,CREATE,2024-05-10 22:18:30
ya.ru,READ,2024-05-10 10:45:47
gmail.com,UPDATE,2024-05-10 09:50:41
gmail.com,CREATE,2024-05-10 01:46:21
mail.ru,READ,2024-05-10 10:34:03
ya.ru,CREATE,2024-05-10 16:37:08
mail.ru,UPDATE,2024-05-10 02:34:11
gmail.com,DELETE,2024-05-10 08:13:14
mail.ru,READ,2024-05-10 22:28:11
mail.ru,CREATE,2024-05-10 14:13:00
ya.ru,CREATE,2024-05-10 06:21:01
gmail.com,READ,2024-05-10 06:26:03
ya.ru,UPDATE,2024-05-10 08:09:10
gmail.com,UPDATE,2024-05-10 23:14:50
gmail.com,READ,2024-05-10 23:20:05
gmail.com,DELETE,2024-05-10 20:25:30
gmail.com,CREATE,2024-05-10 02:47:36
gmail.com,DELETE,2024-05-10 12:14:37
ya.ru,CREATE,2024-05-10 22:24:53
gmail.com,READ,2024-05-10 16:40:32
gmail.com,CREATE,2024-05-10 00:05:00
ya.ru,CREATE,2024-05-10 11:02:11
ya.ru,DELETE,2024-05-10 14:17:29
mail.ru,DELETE,2024-05-10 11:44:19
ya.ru,CREATE,2024-05-10 01:18:52
ya.ru,DELETE,2024-05-10 23:02:05
mail.ru,CREATE,2024-05-10 21:22:55
ya.ru,UPDATE,2024-05-10 19:07:27
ya.ru,DELETE,2024-05-10 18:17:35
mail.ru,UPDATE,2024-05-10 07:16:05
gmail.com,DELETE,2024-05-10 14:53:24
mail.ru,DELETE,2024-05-10 14:31:35
ya.ru,DELETE,2024-05-10 19:34:23
mail.ru,CREATE,2024-05-10 13:52:51
ya.ru,READ,2024-05-10 11:54:11
gmail.com,READ,2024-05-10 13:28:38
gmail.com,UPDATE,2024-05-10 23:00:43
gmail.com,READ,2024-05-10 23:29:41
mail.ru,UPDATE,2024-05-10 08:36:10
ya.ru,CREATE,2024-05-10 20:17:34
gmail.com,DELETE,2024-05-10 17:20:26
ya.ru,READ,2024-05-10 07:26:56
gmail.com,UPDATE,2024-05-10 11:16:38
gmail.com,UPDATE,2024-05-10 17:43:00
ya.ru,CREATE,2024-05-10 23:13:54
ya.ru,CREATE,2024-05-10 12:59:06
mail.ru,UPDATE,2024-05-10 04:49:23
mail.ru,UPDATE,2024-05-10 06:31:19
mail.ru,DELETE,2024-05-10 04:00:18
mail.ru,READ,2024-05-10 05:32:31
ya.ru,READ,2024-05-10 00:21:07
ya.ru,UPDATE,2024-05-10 14:13:00
ya.ru,CREATE,2024-05-10 15:19:46
ya.ru,READ,2024-05-10 10:25:21
mail.ru,DELETE,2024-05-10 14:31:43
mail.ru,DELETE,2024-05-10 14:03:47
ya.ru,UPDATE,2024-05-10 02:00:25
gmail.com,UPDATE,2024-05-10 13:59:35
ya.ru,DELETE,2024-05-10 19:37:26
mail.ru,CREATE,2024-05-10 16:53:06
ya.ru,READ,2024-05-10 00:15:53
mail.ru,READ,2024-05-10 10:51:31
mail.ru,CREATE,2024-05-10 03:22:04
gmail.com,UPDATE,2024-05-10 07:23:00
ya.ru,UPDATE,2024-05-10 00:36:50
ya.ru,READ,2024-05-10 09:16:16
mail.ru,UPDATE,2024-05-10 23:21:30
gmail.com,DELETE,2024-05-10 19:14:43
mail.ru,READ,2024-05-10 05:39:36
gmail.com,UPDATE,2024-05-10 17:31:18
mail.ru,DELETE,2024-05-10 06:05:00
