email,action,dt
ya.ru,READ,2024-12-19 06:15:08
ya.ru,UPDATE,2024-12-19 10:10:47
gmail.com,READ,2024-12-19 08:45:10
ya.ru,READ,2024-12-19 09:34:00
gmail.com,DELETE,2024-12-19 14:36:42
gmail.com,CREATE,2024-12-19 01:18:34
gmail.com,UPDATE,2024-12-19 04:39:30
mail.ru,READ,2024-12-19 22:00:45
gmail.com,DELETE,2024-12-19 09:54:32
gmail.com,DELETE,2024-12-19 04:02:31
ya.ru,UPDATE,2024-12-19 19:30:38
mail.ru,CREATE,2024-12-19 12:01:53
mail.ru,READ,2024-12-19 10:39:07
ya.ru,READ,2024-12-19 08:07:30
gmail.com,UPDATE,2024-12-19 05:27:39
mail.ru,DELETE,2024-12-19 23:51:01
ya.ru,READ,2024-12-19 05:40:26
ya.ru,UPDATE,2024-12-19 21:36:51
gmail.com,DELETE,2024-12-19 05:45:28
mail.ru,DELETE,2024-12-19 05:39:09
mail.ru,UPDATE,2024-12-19 14:17:03
mail.ru,READ,2024-12-19 09:13:33
mail.ru,READ,2024-12-19 01:40:40
gmail.com,READ,2024-12-19 04:39:32
mail.ru,READ,2024-12-19 23:08:28
gmail.com,CREATE,2024-12-19 05:51:48
gmail.com,DELETE,2024-12-19 22:28:50
ya.ru,CREATE,2024-12-19 07:54:35
ya.ru,READ,2024-12-19 04:47:32
gmail.com,DELETE,2024-12-19 02:06:02
mail.ru,DELETE,2024-12-19 00:26:26
mail.ru,UPDATE,2024-12-19 08:15:57
gmail.com,DELETE,2024-12-19 05:15:25
ya.ru,READ,2024-12-19 10:26:16
ya.ru,DELETE,2024-12-19 13:20:20
ya.ru,DELETE,2024-12-19 02:19:53
ya.ru,CREATE,2024-12-19 10:28:45
ya.ru,CREATE,2024-12-19 16:42:27
mail.ru,READ,2024-12-19 19:07:09
gmail.com,UPDATE,2024-12-19 18:34:18
ya.ru,READ,2024-12-19 00:35:46
gmail.com,READ,2024-12-19 21:44:53
mail.ru,UPDATE,2024-12-19 05:02:39
gmail.com,CREATE,2024-12-19 08:15:50
gmail.com,READ,2024-12-19 12:15:44
ya.ru,READ,2024-12-19 14:53:09
mail.ru,CREATE,2024-12-19 06:44:09
gmail.com,DELETE,2024-12-19 06:55:24
mail.ru,UPDATE,2024-12-19 16:17:17
mail.ru,DELETE,2024-12-19 12:05:11
ya.ru,UPDATE,2024-12-19 00:58:43
gmail.com,CREATE,2024-12-19 21:20:52
gmail.com,READ,2024-12-19 18:02:31
ya.ru,UPDATE,2024-12-19 03:47:43
mail.ru,UPDATE,2024-12-19 05:07:16
ya.ru,READ,2024-12-19 03:16:46
mail.ru,READ,2024-12-19 23:36:18
mail.ru,READ,2024-12-19 12:26:12
gmail.com,DELETE,2024-12-19 05:18:36
mail.ru,CREATE,2024-12-19 16:28:10
ya.ru,DELETE,2024-12-19 10:32:38
mail.ru,READ,2024-12-19 01:43:04
ya.ru,READ,2024-12-19 09:37:35
mail.ru,READ,2024-12-19 11:11:15
gmail.com,CREATE,2024-12-19 06:13:48
mail.ru,UPDATE,2024-12-19 04:37:38
ya.ru,READ,2024-12-19 21:39:51
mail.ru,READ,2024-12-19 04:12:47
mail.ru,DELETE,2024-12-19 09:11:31
ya.ru,READ,2024-12-19 04:28:49
ya.ru,READ,2024-12-19 20:56:41
mail.ru,CREATE,2024-12-19 10:42:12
mail.ru,READ,2024-12-19 16:19:37
ya.ru,READ,2024-12-19 02:07:58
ya.ru,CREATE,2024-12-19 20:43:42
ya.ru,DELETE,2024-12-19 16:01:51
gmail.com,CREATE,2024-12-19 22:11:55
gmail.com,READ,2024-12-19 23:59:14
ya.ru,CREATE,2024-12-19 16:07:30
ya.ru,DELETE,2024-12-19 03:14:28
mail.ru,DELETE,2024-12-19 08:34:02
ya.ru,UPDATE,2024-12-19 19:58:37
gmail.com,READ,2024-12-19 01:59:15
ya.ru,READ,2024-12-19 03:59:46
gmail.com,DELETE,2024-12-19 17:27:57
mail.ru,UPDATE,2024-12-19 21:43:30
gmail.com,READ,2024-12-19 13:43:58
mail.ru,READ,2024-12-19 18:21:23
mail.ru,UPDATE,2024-12-19 09:08:44
mail.ru,CREATE,2024-12-19 05:53:52
ya.ru,READ,2024-12-19 04:10:27
mail.ru,READ,2024-12-19 00:28:16
gmail.com,READ,2024-12-19 13:41:44
ya.ru,DELETE,2024-12-19 20:19:16
mail.ru,UPDATE,2024-12-19 06:22:46
gmail.com,UPDATE,2024-12-19 16:49:00
gmail.com,CREATE,2024-12-19 15:01:22
mail.ru,UPDATE,2024-12-19 11:18:44
