email,action,dt
gmail.com,CREATE,2024-04-19 04:56:56
ya.ru,DELETE,2024-04-19 22:02:35
ya.ru,UPDATE,2024-04-19 13:26:33
mail.ru,UPDATE,2024-04-19 09:23:30
mail.ru,READ,2024-04-19 04:56:02
gmail.com,CREATE,2024-04-19 05:22:58
mail.ru,DELETE,2024-04-19 23:38:49
gmail.com,CREATE,2024-04-19 10:10:34
gmail.com,UPDATE,2024-04-19 08:10:09
mail.ru,READ,2024-04-19 21:22:33
mail.ru,READ,2024-04-19 11:58:10
ya.ru,READ,2024-04-19 13:28:46
ya.ru,CREATE,2024-04-19 03:08:03
mail.ru,UPDATE,2024-04-19 12:50:21
gmail.com,CREATE,2024-04-19 15:51:32
ya.ru,READ,2024-04-19 12:32:02
ya.ru,DELETE,2024-04-19 01:27:42
gmail.com,UPDATE,2024-04-19 05:40:19
gmail.com,READ,2024-04-19 06:20:21
ya.ru,CREATE,2024-04-19 05:21:57
mail.ru,READ,2024-04-19 03:40:32
gmail.com,DELETE,2024-04-19 20:19:36
ya.ru,READ,2024-04-19 06:38:55
gmail.com,UPDATE,2024-04-19 15:24:14
ya.ru,READ,2024-04-19 09:07:17
ya.ru,UPDATE,2024-04-19 06:50:27
mail.ru,CREATE,2024-04-19 10:09:32
ya.ru,READ,2024-04-19 22:24:39
gmail.com,CREATE,2024-04-19 13:38:28
gmail.com,UPDATE,2024-04-19 08:32:08
mail.ru,READ,2024-04-19 00:28:35
mail.ru,DELETE,2024-04-19 13:05:38
gmail.com,DELETE,2024-04-19 13:19:20
gmail.com,READ,2024-04-19 00:30:28
gmail.com,UPDATE,2024-04-19 08:34:36
ya.ru,UPDATE,2024-04-19 09:45:16
mail.ru,CREATE,2024-04-19 03:41:43
gmail.com,CREATE,2024-04-19 02:39:58
ya.ru,CREATE,2024-04-19 05:37:47
gmail.com,UPDATE,2024-04-19 22:35:46
ya.ru,DELETE,2024-04-19 02:07:45
ya.ru,UPDATE,2024-04-19 02:38:35
ya.ru,CREATE,2024-04-19 12:56:08
gmail.com,CREATE,2024-04-19 06:32:29
mail.ru,READ,2024-04-19 10:35:42
gmail.com,CREATE,2024-04-19 09:47:19
gmail.com,CREATE,2024-04-19 02:41:19
ya.ru,UPDATE,2024-04-19 13:41:30
mail.ru,DELETE,2024-04-19 15:26:37
gmail.com,DELETE,2024-04-19 18:56:01
mail.ru,UPDATE,2024-04-19 05:22:48
ya.ru,UPDATE,2024-04-19 07:54:11
ya.ru,DELETE,2024-04-19 03:03:59
gmail.com,READ,2024-04-19 04:07:44
ya.ru,DELETE,2024-04-19 09:59:08
ya.ru,UPDATE,2024-04-19 21:31:47
ya.ru,DELETE,2024-04-19 15:38:05
gmail.com,DELETE,2024-04-19 00:20:42
mail.ru,DELETE,2024-04-19 07:45:16
ya.ru,READ,2024-04-19 17:27:37
ya.ru,UPDATE,2024-04-19 00:57:52
gmail.com,CREATE,2024-04-19 08:43:46
ya.ru,CREATE,2024-04-19 17:48:26
gmail.com,UPDATE,2024-04-19 17:18:58
gmail.com,DELETE,2024-04-19 04:29:25
ya.ru,UPDATE,2024-04-19 05:44:00
gmail.com,CREATE,2024-04-19 07:57:31
ya.ru,DELETE,2024-04-19 08:09:35
mail.ru,CREATE,2024-04-19 00:12:23
gmail.com,CREATE,2024-04-19 04:47:28
mail.ru,READ,2024-04-19 07:32:35
mail.ru,UPDATE,2024-04-19 04:22:00
gmail.com,READ,2024-04-19 15:02:57
gmail.com,READ,2024-04-19 17:24:28
gmail.com,CREATE,2024-04-19 22:17:52
mail.ru,CREATE,2024-04-19 18:29:43
gmail.com,UPDATE,2024-04-19 13:55:41
ya.ru,READ,2024-04-19 23:13:54
gmail.com,CREATE,2024-04-19 11:03:28
ya.ru,READ,2024-04-19 20:09:42
ya.ru,DELETE,2024-04-19 21:34:51
mail.ru,READ,2024-04-19 15:37:00
gmail.com,UPDATE,2024-04-19 16:28:57
mail.ru,DELETE,2024-04-19 16:34:01
mail.ru,CREATE,2024-04-19 07:58:45
mail.ru,CREATE,2024-04-19 01:13:47
gmail.com,DELETE,2024-04-19 06:34:21
ya.ru,READ,2024-04-19 03:22:15
mail.ru,DELETE,2024-04-19 00:02:45
