email,action,dt
gmail.com,READ,2024-09-05 03:10:12
ya.ru,READ,2024-09-05 19:31:47
ya.ru,DELETE,2024-09-05 18:59:20
gmail.com,UPDATE,2024-09-05 08:12:45
gmail.com,READ,2024-09-05 04:25:33
ya.ru,READ,2024-09-05 20:20:15
gmail.com,UPDATE,2024-09-05 06:01:57
gmail.com,READ,2024-09-05 01:12:58
gmail.com,CREATE,2024-09-05 09:44:55
ya.ru,UPDATE,2024-09-05 17:50:45
gmail.com,DELETE,2024-09-05 07:17:19
gmail.com,DELETE,2024-09-05 13:34:04
ya.ru,CREATE,2024-09-05 02:17:49
mail.ru,DELETE,2024-09-05 00:36:15
gmail.com,READ,2024-09-05 18:31:32
ya.ru,DELETE,2024-09-05 17:22:38
gmail.com,READ,2024-09-05 05:20:13
gmail.com,DELETE,2024-09-05 14:14:59
mail.ru,DELETE,2024-09-05 23:46:39
mail.ru,UPDATE,2024-09-05 08:38:14
mail.ru,DELETE,2024-09-05 17:57:30
mail.ru,READ,2024-09-05 15:42:41
gmail.com,CREATE,2024-09-05 04:35:32
gmail.com,UPDATE,2024-09-05 22:28:53
mail.ru,CREATE,2024-09-05 13:30:52
gmail.com,DELETE,2024-09-05 16:23:15
gmail.com,UPDATE,2024-09-05 08:27:05
ya.ru,CREATE,2024-09-05 12:24:41
mail.ru,DELETE,2024-09-05 07:56:08
ya.ru,READ,2024-09-05 10:25:42
ya.ru,CREATE,2024-09-05 16:41:14
ya.ru,READ,2024-09-05 14:58:36
ya.ru,CREATE,2024-09-05 02:29:36
gmail.com,UPDATE,2024-09-05 19:23:28
mail.ru,DELETE,2024-09-05 11:08:41
gmail.com,DELETE,2024-09-05 01:23:22
mail.ru,DELETE,2024-09-05 04:03:42
gmail.com,DELETE,2024-09-05 16:12:25
gmail.com,UPDATE,2024-09-05 17:36:46
mail.ru,CREATE,2024-09-05 15:23:50
mail.ru,READ,2024-09-05 08:33:28
mail.ru,CREATE,2024-09-05 13:37:50
gmail.com,READ,2024-09-05 06:47:33
mail.ru,CREATE,2024-09-05 12:43:38
gmail.com,READ,2024-09-05 08:53:27
mail.ru,DELETE,2024-09-05 02:04:50
gmail.com,UPDATE,2024-09-05 15:45:41
ya.ru,UPDATE,2024-09-05 17:17:52
ya.ru,UPDATE,2024-09-05 00:32:15
ya.ru,READ,2024-09-05 07:39:00
ya.ru,CREATE,2024-09-05 17:52:05
mail.ru,UPDATE,2024-09-05 02:47:07
ya.ru,READ,2024-09-05 03:43:00
gmail.com,DELETE,2024-09-05 17:14:57
gmail.com,CREATE,2024-09-05 08:46:46
ya.ru,DELETE,2024-09-05 02:05:09
gmail.com,DELETE,2024-09-05 01:54:16
ya.ru,READ,2024-09-05 22:11:59
ya.ru,READ,2024-09-05 03:45:39
gmail.com,CREATE,2024-09-05 09:00:19
mail.ru,UPDATE,2024-09-05 06:14:40
ya.ru,DELETE,2024-09-05 18:36:34
gmail.com,READ,2024-09-05 05:04:44
gmail.com,UPDATE,2024-09-05 05:42:06
ya.ru,DELETE,2024-09-05 07:18:25
gmail.com,READ,2024-09-05 06:28:32
mail.ru,DELETE,2024-09-05 10:06:03
mail.ru,READ,2024-09-05 00:23:24
gmail.com,READ,2024-09-05 08:32:21
mail.ru,CREATE,2024-09-05 02:51:47
mail.ru,UPDATE,2024-09-05 18:52:26
gmail.com,READ,2024-09-05 13:00:52
gmail.com,READ,2024-09-05 22:11:05
gmail.com,READ,2024-09-05 10:44:57
mail.ru,DELETE,2024-09-05 09:01:26
gmail.com,DELETE,2024-09-05 06:48:50
gmail.com,CREATE,2024-09-05 23:33:53
ya.ru,UPDATE,2024-09-05 14:23:06
mail.ru,READ,2024-09-05 21:15:41
ya.ru,DELETE,2024-09-05 22:34:50
mail.ru,DELETE,2024-09-05 20:19:26
gmail.com,CREATE,2024-09-05 10:02:57
mail.ru,CREATE,2024-09-05 21:41:41
ya.ru,UPDATE,2024-09-05 20:23:36
gmail.com,CREATE,2024-09-05 07:57:32
mail.ru,READ,2024-09-05 16:53:15
ya.ru,UPDATE,2024-09-05 20:12:08
mail.ru,UPDATE,2024-09-05 09:47:22
ya.ru,UPDATE,2024-09-05 18:21:59
gmail.com,READ,2024-09-05 09:03:57
mail.ru,DELETE,2024-09-05 11:08:48
ya.ru,UPDATE,2024-09-05 08:25:16
