email,action,dt
mail.ru,READ,2024-12-08 06:06:19
gmail.com,DELETE,2024-12-08 21:26:46
mail.ru,READ,2024-12-08 16:50:41
mail.ru,CREATE,2024-12-08 10:25:43
ya.ru,UPDATE,2024-12-08 22:40:54
ya.ru,UPDATE,2024-12-08 15:42:56
gmail.com,CREATE,2024-12-08 11:27:02
ya.ru,READ,2024-12-08 06:29:04
mail.ru,UPDATE,2024-12-08 00:44:32
gmail.com,UPDATE,2024-12-08 13:19:50
gmail.com,READ,2024-12-08 07:19:15
ya.ru,CREATE,2024-12-08 06:14:31
gmail.com,READ,2024-12-08 02:10:57
ya.ru,READ,2024-12-08 15:40:29
gmail.com,UPDATE,2024-12-08 12:10:01
mail.ru,CREATE,2024-12-08 00:44:37
ya.ru,DELETE,2024-12-08 21:42:40
gmail.com,CREATE,2024-12-08 09:46:15
ya.ru,UPDATE,2024-12-08 22:31:05
ya.ru,DELETE,2024-12-08 04:30:21
gmail.com,UPDATE,2024-12-08 21:12:38
ya.ru,READ,2024-12-08 04:42:09
mail.ru,CREATE,2024-12-08 05:33:49
ya.ru,READ,2024-12-08 05:42:05
ya.ru,CREATE,2024-12-08 16:55:00
mail.ru,CREATE,2024-12-08 03:53:16
mail.ru,UPDATE,2024-12-08 14:08:39
mail.ru,DELETE,2024-12-08 18:42:15
mail.ru,UPDATE,2024-12-08 22:49:52
mail.ru,DELETE,2024-12-08 08:45:36
mail.ru,DELETE,2024-12-08 23:13:04
mail.ru,DELETE,2024-12-08 18:12:44
mail.ru,READ,2024-12-08 05:38:17
ya.ru,CREATE,2024-12-08 00:21:11
ya.ru,DELETE,2024-12-08 09:38:13
ya.ru,DELETE,2024-12-08 01:02:42
ya.ru,UPDATE,2024-12-08 17:19:45
ya.ru,DELETE,2024-12-08 08:40:11
gmail.com,DELETE,2024-12-08 06:53:17
mail.ru,UPDATE,2024-12-08 12:31:17
ya.ru,UPDATE,2024-12-08 01:41:22
mail.ru,UPDATE,2024-12-08 00:18:25
mail.ru,UPDATE,2024-12-08 03:37:11
ya.ru,UPDATE,2024-12-08 05:27:11
ya.ru,READ,2024-12-08 13:53:16
ya.ru,DELETE,2024-12-08 07:22:39
mail.ru,READ,2024-12-08 08:41:46
gmail.com,DELETE,2024-12-08 22:34:22
mail.ru,CREATE,2024-12-08 12:56:14
mail.ru,CREATE,2024-12-08 04:59:14
ya.ru,UPDATE,2024-12-08 06:09:21
gmail.com,UPDATE,2024-12-08 13:04:55
mail.ru,READ,2024-12-08 17:37:25
ya.ru,UPDATE,2024-12-08 00:44:48
mail.ru,READ,2024-12-08 15:26:30
ya.ru,READ,2024-12-08 18:35:26
ya.ru,CREATE,2024-12-08 17:10:45
mail.ru,READ,2024-12-08 08:47:25
ya.ru,READ,2024-12-08 20:47:58
ya.ru,READ,2024-12-08 04:57:48
mail.ru,DELETE,2024-12-08 17:23:34
ya.ru,DELETE,2024-12-08 09:20:08
gmail.com,READ,2024-12-08 03:12:43
gmail.com,UPDATE,2024-12-08 19:44:49
ya.ru,DELETE,2024-12-08 13:10:55
gmail.com,UPDATE,2024-12-08 22:51:35
mail.ru,CREATE,2024-12-08 00:57:08
mail.ru,DELETE,2024-12-08 13:53:23
ya.ru,READ,2024-12-08 02:21:26
mail.ru,DELETE,2024-12-08 01:47:00
gmail.com,CREATE,2024-12-08 02:32:16
gmail.com,UPDATE,2024-12-08 22:29:10
ya.ru,UPDATE,2024-12-08 08:10:55
mail.ru,READ,2024-12-08 11:31:28
ya.ru,UPDATE,2024-12-08 00:40:57
ya.ru,CREATE,2024-12-08 08:19:27
ya.ru,CREATE,2024-12-08 07:12:27
ya.ru,UPDATE,2024-12-08 21:34:47
ya.ru,UPDATE,2024-12-08 15:40:48
ya.ru,CREATE,2024-12-08 17:30:10
ya.ru,DELETE,2024-12-08 22:22:04
ya.ru,READ,2024-12-08 20:57:55
mail.ru,DELETE,2024-12-08 23:33:46
gmail.com,CREATE,2024-12-08 12:14:44
ya.ru,READ,2024-12-08 07:58:20
ya.ru,CREATE,2024-12-08 21:33:26
mail.ru,DELETE,2024-12-08 01:50:48
mail.ru,CREATE,2024-12-08 12:02:11
mail.ru,CREATE,2024-12-08 22:01:46
ya.ru,UPDATE,2024-12-08 04:03:08
ya.ru,UPDATE,2024-12-08 08:16:19
gmail.com,DELETE,2024-12-08 22:11:04
mail.ru,READ,2024-12-08 03:17:03
mail.ru,READ,2024-12-08 08:55:33
mail.ru,UPDATE,2024-12-08 03:06:08
mail.ru,UPDATE,2024-12-08 02:49:43
gmail.com,UPDATE,2024-12-08 06:10:37
gmail.com,READ,2024-12-08 18:37:26
gmail.com,DELETE,2024-12-08 11:37:36
ya.ru,UPDATE,2024-12-08 15:19:05
ya.ru,UPDATE,2024-12-08 03:45:03
mail.ru,DELETE,2024-12-08 17:56:32
mail.ru,READ,2024-12-08 02:16:09
gmail.com,READ,2024-12-08 02:07:32
mail.ru,UPDATE,2024-12-08 00:34:23
gmail.com,READ,2024-12-08 18:49:32
mail.ru,DELETE,2024-12-08 12:16:49
mail.ru,READ,2024-12-08 00:47:02
mail.ru,DELETE,2024-12-08 12:11:14
ya.ru,DELETE,2024-12-08 10:02:10
gmail.com,DELETE,2024-12-08 23:59:57
gmail.com,CREATE,2024-12-08 07:11:14
gmail.com,DELETE,2024-12-08 21:03:38
ya.ru,READ,2024-12-08 21:38:46
ya.ru,READ,2024-12-08 12:29:23
mail.ru,UPDATE,2024-12-08 21:02:28
gmail.com,UPDATE,2024-12-08 20:47:10
gmail.com,CREATE,2024-12-08 23:05:32
mail.ru,CREATE,2024-12-08 01:32:07
mail.ru,UPDATE,2024-12-08 20:17:02
mail.ru,DELETE,2024-12-08 00:48:49
mail.ru,CREATE,2024-12-08 11:53:06
mail.ru,UPDATE,2024-12-08 23:45:58
mail.ru,UPDATE,2024-12-08 13:31:52
mail.ru,READ,2024-12-08 21:14:44
mail.ru,READ,2024-12-08 01:57:39
gmail.com,CREATE,2024-12-08 23:08:30
mail.ru,UPDATE,2024-12-08 07:26:19
gmail.com,UPDATE,2024-12-08 23:09:29
mail.ru,READ,2024-12-08 09:03:57
gmail.com,READ,2024-12-08 10:08:52
gmail.com,CREATE,2024-12-08 03:01:14
gmail.com,READ,2024-12-08 15:12:20
ya.ru,UPDATE,2024-12-08 03:30:29
mail.ru,UPDATE,2024-12-08 00:27:26
ya.ru,UPDATE,2024-12-08 23:48:09
ya.ru,READ,2024-12-08 15:56:58
mail.ru,READ,2024-12-08 06:37:56
