email,action,dt
ya.ru,DELETE,2024-05-05 02:43:39
mail.ru,READ,2024-05-05 09:46:11
gmail.com,UPDATE,2024-05-05 04:08:43
gmail.com,UPDATE,2024-05-05 11:44:49
ya.ru,DELETE,2024-05-05 17:39:33
gmail.com,UPDATE,2024-05-05 04:52:06
ya.ru,UPDATE,2024-05-05 10:55:50
ya.ru,DELETE,2024-05-05 00:24:57
gmail.com,READ,2024-05-05 10:26:55
gmail.com,CREATE,2024-05-05 20:25:12
ya.ru,READ,2024-05-05 04:37:41
mail.ru,READ,2024-05-05 14:36:14
gmail.com,DELETE,2024-05-05 00:02:04
mail.ru,DELETE,2024-05-05 13:16:46
gmail.com,UPDATE,2024-05-05 06:37:52
gmail.com,UPDATE,2024-05-05 10:00:54
mail.ru,UPDATE,2024-05-05 00:18:26
gmail.com,READ,2024-05-05 19:33:11
gmail.com,CREATE,2024-05-05 13:18:03
gmail.com,UPDATE,2024-05-05 07:03:24
gmail.com,UPDATE,2024-05-05 06:41:47
ya.ru,DELETE,2024-05-05 07:15:44
gmail.com,READ,2024-05-05 04:48:04
ya.ru,READ,2024-05-05 21:25:01
mail.ru,CREATE,2024-05-05 11:46:16
ya.ru,CREATE,2024-05-05 12:29:23
ya.ru,UPDATE,2024-05-05 08:51:57
gmail.com,CREATE,2024-05-05 08:09:52
gmail.com,CREATE,2024-05-05 00:44:23
gmail.com,CREATE,2024-05-05 09:26:00
ya.ru,READ,2024-05-05 18:47:53
mail.ru,CREATE,2024-05-05 21:11:46
gmail.com,CREATE,2024-05-05 16:29:47
mail.ru,DELETE,2024-05-05 19:44:23
ya.ru,READ,2024-05-05 21:19:42
ya.ru,CREATE,2024-05-05 08:35:32
ya.ru,CREATE,2024-05-05 08:14:44
ya.ru,CREATE,2024-05-05 18:57:58
ya.ru,UPDATE,2024-05-05 01:22:50
ya.ru,UPDATE,2024-05-05 10:12:50
gmail.com,READ,2024-05-05 08:07:35
ya.ru,DELETE,2024-05-05 10:23:09
gmail.com,DELETE,2024-05-05 19:43:03
ya.ru,CREATE,2024-05-05 05:38:07
mail.ru,CREATE,2024-05-05 19:32:05
ya.ru,DELETE,2024-05-05 02:34:57
ya.ru,CREATE,2024-05-05 11:12:43
mail.ru,CREATE,2024-05-05 06:37:13
mail.ru,READ,2024-05-05 03:54:39
mail.ru,CREATE,2024-05-05 17:25:02
ya.ru,UPDATE,2024-05-05 09:33:56
gmail.com,UPDATE,2024-05-05 06:03:21
gmail.com,UPDATE,2024-05-05 22:35:19
ya.ru,CREATE,2024-05-05 17:43:43
gmail.com,CREATE,2024-05-05 17:06:08
ya.ru,READ,2024-05-05 12:48:04
ya.ru,READ,2024-05-05 19:48:43
gmail.com,CREATE,2024-05-05 10:03:26
ya.ru,UPDATE,2024-05-05 07:20:17
gmail.com,CREATE,2024-05-05 02:14:17
mail.ru,DELETE,2024-05-05 06:16:35
ya.ru,DELETE,2024-05-05 22:40:02
ya.ru,DELETE,2024-05-05 20:56:36
mail.ru,CREATE,2024-05-05 03:00:40
ya.ru,UPDATE,2024-05-05 02:11:07
mail.ru,DELETE,2024-05-05 17:51:52
mail.ru,CREATE,2024-05-05 03:03:30
gmail.com,READ,2024-05-05 13:54:32
gmail.com,READ,2024-05-05 06:18:42
mail.ru,READ,2024-05-05 06:48:25
ya.ru,CREATE,2024-05-05 11:38:40
gmail.com,UPDATE,2024-05-05 12:18:49
ya.ru,CREATE,2024-05-05 07:47:05
mail.ru,DELETE,2024-05-05 17:39:33
ya.ru,CREATE,2024-05-05 01:14:22
ya.ru,CREATE,2024-05-05 13:58:38
mail.ru,UPDATE,2024-05-05 12:21:11
mail.ru,CREATE,2024-05-05 20:54:37
mail.ru,CREATE,2024-05-05 10:55:42
ya.ru,CREATE,2024-05-05 17:34:27
mail.ru,UPDATE,2024-05-05 03:43:53
gmail.com,DELETE,2024-05-05 04:59:51
ya.ru,UPDATE,2024-05-05 10:00:33
ya.ru,UPDATE,2024-05-05 03:35:50
mail.ru,DELETE,2024-05-05 17:47:57
mail.ru,DELETE,2024-05-05 14:52:34
gmail.com,READ,2024-05-05 04:11:27
mail.ru,UPDATE,2024-05-05 19:55:48
mail.ru,UPDATE,2024-05-05 05:34:36
ya.ru,READ,2024-05-05 16:42:43
gmail.com,DELETE,2024-05-05 10:25:39
gmail.com,READ,2024-05-05 19:56:39
ya.ru,CREATE,2024-05-05 00:35:24
gmail.com,DELETE,2024-05-05 15:13:20
mail.ru,UPDATE,2024-05-05 02:32:15
gmail.com,DELETE,2024-05-05 20:28:52
mail.ru,DELETE,2024-05-05 16:34:50
mail.ru,CREATE,2024-05-05 00:06:23
