email,action,dt
ya.ru,DELETE,2024-01-05 00:53:24
ya.ru,DELETE,2024-01-05 17:43:42
mail.ru,READ,2024-01-05 07:53:46
ya.ru,DELETE,2024-01-05 20:45:49
mail.ru,DELETE,2024-01-05 17:01:31
mail.ru,UPDATE,2024-01-05 07:53:20
mail.ru,CREATE,2024-01-05 13:23:11
gmail.com,UPDATE,2024-01-05 02:29:25
ya.ru,UPDATE,2024-01-05 11:00:04
ya.ru,READ,2024-01-05 13:23:27
gmail.com,CREATE,2024-01-05 14:34:29
gmail.com,CREATE,2024-01-05 19:09:18
ya.ru,READ,2024-01-05 23:05:11
gmail.com,CREATE,2024-01-05 16:09:27
gmail.com,UPDATE,2024-01-05 13:09:12
mail.ru,CREATE,2024-01-05 06:31:10
mail.ru,CREATE,2024-01-05 13:40:47
ya.ru,UPDATE,2024-01-05 04:52:01
mail.ru,READ,2024-01-05 11:56:23
ya.ru,READ,2024-01-05 14:24:31
ya.ru,DELETE,2024-01-05 18:19:09
mail.ru,CREATE,2024-01-05 16:11:12
ya.ru,CREATE,2024-01-05 06:38:19
ya.ru,CREATE,2024-01-05 19:12:14
gmail.com,CREATE,2024-01-05 05:09:36
gmail.com,DELETE,2024-01-05 07:44:55
ya.ru,READ,2024-01-05 02:08:25
ya.ru,DELETE,2024-01-05 19:16:39
mail.ru,CREATE,2024-01-05 02:59:01
gmail.com,UPDATE,2024-01-05 16:52:04
mail.ru,READ,2024-01-05 10:24:00
ya.ru,READ,2024-01-05 23:01:25
gmail.com,READ,2024-01-05 10:55:02
mail.ru,CREATE,2024-01-05 17:57:47
gmail.com,UPDATE,2024-01-05 16:23:05
ya.ru,READ,2024-01-05 20:06:10
ya.ru,DELETE,2024-01-05 00:07:04
gmail.com,READ,2024-01-05 16:41:42
ya.ru,UPDATE,2024-01-05 16:57:03
ya.ru,DELETE,2024-01-05 02:36:54
mail.ru,READ,2024-01-05 20:36:36
mail.ru,UPDATE,2024-01-05 19:51:40
mail.ru,UPDATE,2024-01-05 17:45:13
mail.ru,DELETE,2024-01-05 13:27:49
gmail.com,READ,2024-01-05 00:32:50
gmail.com,DELETE,2024-01-05 15:06:06
ya.ru,READ,2024-01-05 12:24:21
ya.ru,CREATE,2024-01-05 21:40:14
mail.ru,UPDATE,2024-01-05 12:00:42
mail.ru,READ,2024-01-05 03:40:45
mail.ru,CREATE,2024-01-05 00:54:05
mail.ru,CREATE,2024-01-05 07:19:41
mail.ru,UPDATE,2024-01-05 14:06:52
mail.ru,DELETE,2024-01-05 20:27:45
