email,action,dt
gmail.com,CREATE,2024-10-28 10:43:02
ya.ru,DELETE,2024-10-28 20:31:59
mail.ru,CREATE,2024-10-28 01:06:58
gmail.com,CREATE,2024-10-28 16:56:55
ya.ru,UPDATE,2024-10-28 18:59:03
mail.ru,READ,2024-10-28 20:42:40
gmail.com,DELETE,2024-10-28 14:15:07
ya.ru,UPDATE,2024-10-28 19:33:43
gmail.com,READ,2024-10-28 10:39:32
mail.ru,CREATE,2024-10-28 21:58:06
mail.ru,UPDATE,2024-10-28 09:45:15
ya.ru,READ,2024-10-28 02:38:04
mail.ru,READ,2024-10-28 08:59:54
gmail.com,DELETE,2024-10-28 23:36:01
mail.ru,UPDATE,2024-10-28 12:02:04
mail.ru,UPDATE,2024-10-28 07:30:39
ya.ru,UPDATE,2024-10-28 22:18:08
mail.ru,CREATE,2024-10-28 04:27:17
ya.ru,UPDATE,2024-10-28 07:44:29
ya.ru,READ,2024-10-28 18:42:35
gmail.com,DELETE,2024-10-28 09:22:16
gmail.com,READ,2024-10-28 14:38:46
ya.ru,DELETE,2024-10-28 10:08:34
gmail.com,CREATE,2024-10-28 04:01:18
mail.ru,DELETE,2024-10-28 14:01:22
mail.ru,DELETE,2024-10-28 03:43:38
ya.ru,READ,2024-10-28 16:32:03
mail.ru,UPDATE,2024-10-28 05:36:54
ya.ru,CREATE,2024-10-28 21:43:33
ya.ru,UPDATE,2024-10-28 08:38:43
ya.ru,DELETE,2024-10-28 06:46:37
mail.ru,CREATE,2024-10-28 10:06:10
gmail.com,CREATE,2024-10-28 22:15:37
gmail.com,CREATE,2024-10-28 07:28:43
mail.ru,UPDATE,2024-10-28 03:09:18
ya.ru,UPDATE,2024-10-28 09:38:09
gmail.com,DELETE,2024-10-28 07:08:08
mail.ru,DELETE,2024-10-28 11:52:39
gmail.com,DELETE,2024-10-28 20:19:32
gmail.com,CREATE,2024-10-28 19:02:54
ya.ru,CREATE,2024-10-28 15:10:23
gmail.com,READ,2024-10-28 00:04:13
ya.ru,READ,2024-10-28 18:13:22
gmail.com,DELETE,2024-10-28 12:28:34
mail.ru,CREATE,2024-10-28 14:46:32
mail.ru,READ,2024-10-28 11:52:38
mail.ru,CREATE,2024-10-28 03:25:16
ya.ru,DELETE,2024-10-28 18:16:35
ya.ru,DELETE,2024-10-28 18:56:21
