email,action,dt
gmail.com,DELETE,2024-05-06 11:47:37
mail.ru,CREATE,2024-05-06 03:09:33
ya.ru,UPDATE,2024-05-06 12:24:40
mail.ru,READ,2024-05-06 21:58:34
ya.ru,DELETE,2024-05-06 02:10:17
ya.ru,DELETE,2024-05-06 18:55:31
ya.ru,UPDATE,2024-05-06 12:24:30
ya.ru,DELETE,2024-05-06 12:02:00
gmail.com,DELETE,2024-05-06 17:47:32
gmail.com,READ,2024-05-06 19:44:04
mail.ru,DELETE,2024-05-06 13:25:10
mail.ru,DELETE,2024-05-06 18:25:36
gmail.com,UPDATE,2024-05-06 04:46:07
mail.ru,DELETE,2024-05-06 02:51:11
gmail.com,DELETE,2024-05-06 13:20:01
mail.ru,READ,2024-05-06 23:30:06
gmail.com,READ,2024-05-06 03:45:26
ya.ru,UPDATE,2024-05-06 19:39:42
gmail.com,UPDATE,2024-05-06 22:47:11
gmail.com,UPDATE,2024-05-06 20:59:38
gmail.com,CREATE,2024-05-06 17:14:18
gmail.com,CREATE,2024-05-06 20:53:01
mail.ru,CREATE,2024-05-06 21:53:23
gmail.com,DELETE,2024-05-06 19:42:31
gmail.com,READ,2024-05-06 14:53:38
mail.ru,DELETE,2024-05-06 13:14:12
ya.ru,READ,2024-05-06 05:39:26
gmail.com,UPDATE,2024-05-06 16:44:26
mail.ru,UPDATE,2024-05-06 05:39:47
ya.ru,CREATE,2024-05-06 11:42:38
mail.ru,CREATE,2024-05-06 08:28:27
ya.ru,CREATE,2024-05-06 20:43:50
mail.ru,CREATE,2024-05-06 02:46:35
gmail.com,DELETE,2024-05-06 10:39:31
mail.ru,DELETE,2024-05-06 09:12:10
mail.ru,UPDATE,2024-05-06 04:05:37
ya.ru,CREATE,2024-05-06 09:56:17
mail.ru,DELETE,2024-05-06 20:06:06
mail.ru,CREATE,2024-05-06 21:49:17
ya.ru,DELETE,2024-05-06 18:56:24
ya.ru,READ,2024-05-06 07:02:35
gmail.com,CREATE,2024-05-06 23:40:10
ya.ru,UPDATE,2024-05-06 19:10:45
ya.ru,UPDATE,2024-05-06 17:29:24
ya.ru,READ,2024-05-06 01:37:11
mail.ru,UPDATE,2024-05-06 21:34:53
mail.ru,READ,2024-05-06 19:20:01
ya.ru,UPDATE,2024-05-06 12:06:45
mail.ru,UPDATE,2024-05-06 13:33:15
gmail.com,CREATE,2024-05-06 16:31:09
gmail.com,READ,2024-05-06 14:39:31
mail.ru,DELETE,2024-05-06 14:35:32
gmail.com,UPDATE,2024-05-06 23:23:51
ya.ru,CREATE,2024-05-06 22:04:20
gmail.com,READ,2024-05-06 06:06:49
mail.ru,READ,2024-05-06 01:51:34
ya.ru,CREATE,2024-05-06 21:41:57
gmail.com,CREATE,2024-05-06 07:30:32
mail.ru,READ,2024-05-06 04:02:02
